"Time_Iter","Outer_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          34,               0.5,      0.6989007671,     -0.0676424789,                 0,                 0,                 0,      0.2510553383,      0.6989007671,     -0.0676424789,                 0,    -0.09678409595,    0.001150271367
          0,           0,          35,               0.5,      0.6967533733,    -0.06828689591,                 0,                 0,                 0,      0.2507815595,      0.6967533733,    -0.06828689591,                 0,     -0.0980072699,    0.001150271367
          0,           0,          36,               0.5,      0.6946250392,    -0.06889527396,                 0,                 0,                 0,       0.250523871,      0.6946250392,    -0.06889527396,                 0,    -0.09918340121,    0.001150271367
          0,           0,          37,               0.5,      0.6925115842,    -0.06946986872,                 0,                 0,                 0,      0.2502815847,      0.6925115842,    -0.06946986872,                 0,     -0.1003158219,    0.001150271367
          0,           0,          38,               0.5,      0.6904082184,    -0.07001319555,                 0,                 0,                 0,      0.2500537047,      0.6904082184,    -0.07001319555,                 0,      -0.101408404,    0.001150271367
          0,           0,          39,               0.5,      0.6883103586,    -0.07052654092,                 0,                 0,                 0,      0.2498398017,      0.6883103586,    -0.07052654092,                 0,     -0.1024632857,    0.001150271367
          0,           0,          40,               0.5,      0.6862133345,    -0.07101038662,                 0,                 0,                 0,      0.2496399121,      0.6862133345,    -0.07101038662,                 0,     -0.1034815021,    0.001150271367
          0,           0,          41,               0.5,      0.6841122843,    -0.07146505797,                 0,                 0,                 0,      0.2494542348,      0.6841122843,    -0.07146505797,                 0,     -0.1044639303,    0.001150271367
          0,           0,          42,               0.5,      0.6820019763,    -0.07189101801,                 0,                 0,                 0,      0.2492827581,      0.6820019763,    -0.07189101801,                 0,     -0.1054117444,    0.001150271367
          0,           0,          43,               0.5,      0.6798768074,     -0.0722898895,                 0,                 0,                 0,      0.2491252168,      0.6798768074,     -0.0722898895,                 0,      -0.106327924,    0.001150271367
          0,           0,          44,               0.5,      0.6777309402,     -0.0726619227,                 0,                 0,                 0,       0.248981827,      0.6777309402,     -0.0726619227,                 0,     -0.1072135244,    0.001150271367
          0,           0,          45,               0.5,      0.6755575092,    -0.07298317397,                 0,                 0,                 0,      0.2488617699,      0.6755575092,    -0.07298317397,                 0,     -0.1080339912,     0.00133734031
          0,           0,          46,               0.5,      0.6733501376,    -0.07326497753,                 0,                 0,                 0,      0.2487604624,      0.6733501376,    -0.07326497753,                 0,     -0.1088066571,     0.00133734031
          0,           0,          47,               0.5,      0.6711020936,    -0.07351883502,                 0,                 0,                 0,      0.2486731995,      0.6711020936,    -0.07351883502,                 0,      -0.109549405,     0.00133734031
          0,           0,          48,               0.5,      0.6688061473,    -0.07375207984,                 0,                 0,                 0,      0.2485969122,      0.6688061473,    -0.07375207984,                 0,     -0.1102742254,     0.00133734031
          0,           0,          49,               0.5,       0.666454644,    -0.07397185367,                 0,                 0,                 0,      0.2485291234,       0.666454644,    -0.07397185367,                 0,     -0.1109930801,     0.00133734031
          0,           0,          50,               0.5,       0.664039489,    -0.07418255532,                 0,                 0,                 0,      0.2484665156,       0.664039489,    -0.07418255532,                 0,     -0.1117140721,     0.00133734031
          0,           0,          51,               0.5,       0.661551946,    -0.07437362066,                 0,                 0,                 0,      0.2484121276,       0.661551946,    -0.07437362066,                 0,      -0.112422949,     0.00133734031
          0,           0,          52,               0.5,      0.6589825156,    -0.07453349184,                 0,                 0,                 0,      0.2483704768,      0.6589825156,    -0.07453349184,                 0,     -0.1131038989,     0.00133734031
          0,           0,          53,               0.5,      0.6563215294,    -0.07465500277,                 0,                 0,                 0,      0.2483439311,      0.6563215294,    -0.07465500277,                 0,     -0.1137476061,     0.00133734031
          0,           0,          54,               0.5,      0.6535589529,    -0.07473814476,                 0,                 0,                 0,       0.248332075,      0.6535589529,    -0.07473814476,                 0,     -0.1143556284,     0.00133734031
          0,           0,          55,               0.5,      0.6506849651,    -0.07478764042,                 0,                 0,                 0,      0.2483326785,      0.6506849651,    -0.07478764042,                 0,     -0.1149367888,     0.00133734031
          0,           0,          56,               0.5,       0.647689606,    -0.07481097563,                 0,                 0,                 0,      0.2483430114,       0.647689606,    -0.07481097563,                 0,     -0.1155043634,     0.00133734031
          0,           0,          57,               0.5,       0.644562489,    -0.07481402269,                 0,                 0,                 0,      0.2483594207,       0.644562489,    -0.07481402269,                 0,     -0.1160694641,     0.00133734031
          0,           0,          58,               0.5,      0.6412927784,    -0.07479868127,                 0,                 0,                 0,      0.2483780235,      0.6412927784,    -0.07479868127,                 0,      -0.116637336,     0.00133734031
          0,           0,          59,               0.5,      0.6378691608,    -0.07476564344,                 0,                 0,                 0,      0.2483964779,      0.6378691608,    -0.07476564344,                 0,     -0.1172115663,     0.00133734031
          0,           0,          60,               0.5,      0.6342791524,    -0.07471850788,                 0,                 0,                 0,       0.248411604,      0.6342791524,    -0.07471850788,                 0,      -0.117800668,     0.00133734031
          0,           0,          61,               0.5,      0.6305108699,    -0.07466169896,                 0,                 0,                 0,      0.2484204162,      0.6305108699,    -0.07466169896,                 0,     -0.1184146103,     0.00133734031
          0,           0,          62,               0.5,      0.6265532189,    -0.07459469604,                 0,                 0,                 0,      0.2484236882,      0.6265532189,    -0.07459469604,                 0,     -0.1190556425,     0.00133734031
          0,           0,          63,               0.5,      0.6223942758,    -0.07451955308,                 0,                 0,                 0,      0.2484200119,      0.6223942758,    -0.07451955308,                 0,     -0.1197304602,     0.00133734031
          0,           0,          64,               0.5,      0.6180214838,    -0.07443646672,                 0,                 0,                 0,      0.2484082144,      0.6180214838,    -0.07443646672,                 0,     -0.1204431701,     0.00133734031
          0,           0,          65,               0.5,      0.6134217945,    -0.07434434853,                 0,                 0,                 0,      0.2483876771,      0.6134217945,    -0.07434434853,                 0,     -0.1211961316,     0.00133734031
          0,           0,          66,               0.5,      0.6085822551,     -0.0742379308,                 0,                 0,                 0,      0.2483607071,      0.6085822551,     -0.0742379308,                 0,     -0.1219850401,     0.00133734031
          0,           0,          67,               0.5,      0.6034883176,    -0.07411499813,                 0,                 0,                 0,       0.248327778,      0.6034883176,    -0.07411499813,                 0,     -0.1228109906,     0.00133734031
          0,           0,          68,               0.5,      0.5981233166,     -0.0739764384,                 0,                 0,                 0,      0.2482864941,      0.5981233166,     -0.0739764384,                 0,     -0.1236809139,     0.00133734031
          0,           0,          69,               0.5,      0.5924684853,    -0.07382405314,                 0,                 0,                 0,      0.2482330003,      0.5924684853,    -0.07382405314,                 0,     -0.1246041857,     0.00133734031
          0,           0,          70,               0.5,      0.5865036086,    -0.07365888421,                 0,                 0,                 0,      0.2481633357,      0.5865036086,    -0.07365888421,                 0,     -0.1255898227,     0.00133734031
          0,           0,          71,               0.5,      0.5802064842,    -0.07348101148,                 0,                 0,                 0,      0.2480726282,      0.5802064842,    -0.07348101148,                 0,     -0.1266463121,     0.00133734031
          0,           0,          72,               0.5,      0.5735535113,    -0.07328469504,                 0,                 0,                 0,      0.2479573853,      0.5735535113,    -0.07328469504,                 0,     -0.1277730736,     0.00133734031
          0,           0,          73,               0.5,      0.5665191246,    -0.07306189691,                 0,                 0,                 0,      0.2478128181,      0.5665191246,    -0.07306189691,                 0,      -0.128966338,     0.00133734031
          0,           0,          74,               0.5,        0.55907618,     -0.0728010389,                 0,                 0,                 0,      0.2476332573,        0.55907618,     -0.0728010389,                 0,     -0.1302166708,     0.00133734031
          0,           0,          75,               0.5,      0.5511962171,    -0.07248673682,                 0,                 0,                 0,      0.2474117027,      0.5511962171,    -0.07248673682,                 0,     -0.1315080448,     0.00133734031
          0,           0,          76,               0.5,       0.542849286,    -0.07210203126,                 0,                 0,                 0,      0.2471378632,       0.542849286,    -0.07210203126,                 0,     -0.1328214536,     0.00133734031
          0,           0,          77,               0.5,      0.5340065426,    -0.07162179052,                 0,                 0,                 0,      0.2468031222,      0.5340065426,    -0.07162179052,                 0,       -0.13412156,     0.00133734031
          0,           0,          78,               0.5,      0.5246410461,     -0.0710129544,                 0,                 0,                 0,      0.2464002969,      0.5246410461,     -0.0710129544,                 0,     -0.1353553156,     0.00133734031
          0,           0,          79,               0.5,      0.5147261727,    -0.07024379909,                 0,                 0,                 0,      0.2459173546,      0.5147261727,    -0.07024379909,                 0,     -0.1364682871,     0.00133734031
          0,           0,          80,               0.5,      0.5042385948,    -0.06927776756,                 0,                 0,                 0,      0.2453423059,      0.5042385948,    -0.06927776756,                 0,     -0.1373908469,     0.00133734031
          0,           0,          81,               0.5,      0.4931582703,    -0.06807605393,                 0,                 0,                 0,      0.2446617955,      0.4931582703,    -0.06807605393,                 0,     -0.1380409861,     0.00133734031
          0,           0,          82,               0.5,      0.4814683742,    -0.06659969774,                 0,                 0,                 0,      0.2438600456,      0.4814683742,    -0.06659969774,                 0,     -0.1383262148,     0.00133734031
          0,           0,          83,               0.5,      0.4691557724,    -0.06480852164,                 0,                 0,                 0,      0.2429197303,      0.4691557724,    -0.06480852164,                 0,     -0.1381386001,     0.00133734031
          0,           0,          84,               0.5,      0.4562120328,     -0.0626579925,                 0,                 0,                 0,      0.2418244215,      0.4562120328,     -0.0626579925,                 0,     -0.1373440155,     0.00133734031
          0,           0,          85,               0.5,      0.4426321211,    -0.06010157635,                 0,                 0,                 0,      0.2405565521,      0.4426321211,    -0.06010157635,                 0,     -0.1357822297,     0.00133734031
          0,           0,          86,               0.5,      0.4284151934,    -0.05708497241,                 0,                 0,                 0,      0.2391012039,      0.4284151934,    -0.05708497241,                 0,     -0.1332468439,     0.00133734031
          0,           0,          87,               0.5,      0.4135639053,    -0.05354690013,                 0,                 0,                 0,      0.2374450278,      0.4135639053,    -0.05354690013,                 0,     -0.1294767252,     0.00133734031
          0,           0,          88,               0.5,      0.3980824087,    -0.04942721521,                 0,                 0,                 0,      0.2355708791,      0.3980824087,    -0.04942721521,                 0,      -0.124163274,     0.00133734031
          0,           0,          89,               0.5,       0.381977389,    -0.04466246283,                 0,                 0,                 0,      0.2334607006,       0.381977389,    -0.04466246283,                 0,     -0.1169243628,     0.00133734031
          0,           0,          90,               0.5,      0.3652578614,    -0.03918230262,                 0,                 0,                 0,      0.2310972917,      0.3652578614,    -0.03918230262,                 0,     -0.1072729892,     0.00133734031
          0,           0,          91,               0.5,      0.3479351949,    -0.03291158735,                 0,                 0,                 0,      0.2284639178,      0.3479351949,    -0.03291158735,                 0,    -0.09459114176,     0.00133734031
          0,           0,          92,               0.5,      0.3300223726,    -0.02577901833,                 0,                 0,                 0,      0.2255398566,      0.3300223726,    -0.02577901833,                 0,    -0.07811294164,     0.00133734031
          0,           0,          93,               0.5,      0.3115356113,    -0.01771494544,                 0,                 0,                 0,      0.2223030463,      0.3115356113,    -0.01771494544,                 0,    -0.05686330805,     0.00133734031
          0,           0,          94,               0.5,      0.2924971844,   -0.008644530032,                 0,                 0,                 0,      0.2187370574,      0.2924971844,   -0.008644530032,                 0,    -0.02955423331,     0.00133734031
          0,           0,          95,               0.5,      0.2729349403,    0.001505013726,                 0,                 0,                 0,      0.2148273283,      0.2729349403,    0.001505013726,                 0,      0.0055141849,     0.00133734031
          0,           0,          96,               0.5,      0.2528814719,     0.01279552326,                 0,                 0,                 0,      0.2105561413,      0.2528814719,     0.01279552326,                 0,     0.05059889585,     0.00133734031
          0,           0,          97,               0.5,      0.2323750726,      0.0252796296,                 0,                 0,                 0,       0.205904864,      0.2323750726,      0.0252796296,                 0,      0.1087880439,     0.00133734031
          0,           0,          98,               0.5,      0.2114620858,     0.03900464653,                 0,                 0,                 0,      0.2008585469,      0.2114620858,     0.03900464653,                 0,       0.184452198,     0.00133734031
          0,           0,          99,               0.5,      0.1901987273,     0.05401300503,                 0,                 0,                 0,      0.1954086907,      0.1901987273,     0.05401300503,                 0,      0.2839819477,     0.00133734031
          0,           0,         100,               0.5,      0.1686503843,     0.07033296849,                 0,                 0,                 0,      0.1895495773,      0.1686503843,     0.07033296849,                 0,      0.4170341431,     0.00133734031
          0,           0,         101,               0.5,      0.1468904637,     0.08797035656,                 0,                 0,                 0,      0.1832738942,      0.1468904637,     0.08797035656,                 0,      0.5988840553,     0.00133734031
          0,           0,         102,               0.5,      0.1250024217,      0.1069147197,                 0,                 0,                 0,      0.1765777582,      0.1250024217,      0.1069147197,                 0,      0.8553011878,     0.00133734031
          0,           0,         103,               0.5,      0.1030812596,      0.1271450578,                 0,                 0,                 0,      0.1694662581,      0.1030812596,      0.1271450578,                 0,       1.233444937,     0.00133734031
          0,           0,         104,               0.5,     0.08123020239,      0.1486191526,                 0,                 0,                 0,      0.1619459096,     0.08123020239,      0.1486191526,                 0,       1.829604608,     0.00133734031
          0,           0,         105,               0.5,     0.05955909265,         0.1712699,                 0,                 0,                 0,       0.154023226,     0.05955909265,         0.1712699,                 0,       2.875629771,     0.00133734031
          0,           0,         106,               0.5,     0.03818324173,      0.1950049107,                 0,                 0,                 0,      0.1457049451,     0.03818324173,      0.1950049107,                 0,       5.107081061,     0.00133734031
          0,           0,         107,               0.5,     0.01722168001,      0.2197082339,                 0,                 0,                 0,      0.1369979615,     0.01722168001,      0.2197082339,                 0,       12.75765394,     0.00133734031
          0,           0,         108,               0.5,   -0.003201815047,      0.2452544822,                 0,                 0,                 0,      0.1279180881,   -0.003201815047,      0.2452544822,                 0,      -76.59857881,     0.00133734031
          0,           0,         109,               0.5,    -0.02296528159,      0.2715015178,                 0,                 0,                 0,      0.1184816088,    -0.02296528159,      0.2715015178,                 0,      -11.82225947,     0.00133734031
          0,           0,         110,               0.5,    -0.04195251593,      0.2982892403,                 0,                 0,                 0,      0.1087007539,    -0.04195251593,      0.2982892403,                 0,      -7.110163329,     0.00133734031
          0,           0,         111,               0.5,     -0.0600576244,      0.3254466562,                 0,                 0,                 0,     0.09858546348,     -0.0600576244,      0.3254466562,                 0,      -5.418906582,     0.00133734031
          0,           0,         112,               0.5,    -0.07718785465,      0.3528018473,                 0,                 0,                 0,     0.08814835342,    -0.07718785465,      0.3528018473,                 0,      -4.570691191,     0.00133734031
          0,           0,         113,               0.5,    -0.09326326841,      0.3802041745,                 0,                 0,                 0,     0.07741452661,    -0.09326326841,      0.3802041745,                 0,      -4.076676499,     0.00133734031
          0,           0,         114,               0.5,     -0.1082230389,      0.4075088602,                 0,                 0,                 0,     0.06640820227,     -0.1082230389,      0.4075088602,                 0,      -3.765453868,     0.00133734031
          0,           0,         115,               0.5,     -0.1220249633,      0.4345864737,                 0,                 0,                 0,     0.05515697259,     -0.1220249633,      0.4345864737,                 0,      -3.561455476,     0.00133734031
          0,           0,         116,               0.5,     -0.1346399209,      0.4613372985,                 0,                 0,                 0,     0.04370140717,     -0.1346399209,      0.4613372985,                 0,      -3.426452537,     0.00133734031
          0,           0,         117,               0.5,     -0.1460526884,      0.4876851357,                 0,                 0,                 0,     0.03208673386,     -0.1460526884,      0.4876851357,                 0,      -3.339104134,     0.00133734031
          0,           0,         118,               0.5,     -0.1562538825,      0.5135847591,                 0,                 0,                 0,     0.02037507518,     -0.1562538825,      0.5135847591,                 0,      -3.286860786,     0.00133734031
          0,           0,         119,               0.5,      -0.165229904,      0.5390505625,                 0,                 0,                 0,    0.008664907439,      -0.165229904,      0.5390505625,                 0,      -3.262427379,     0.00133734031
          0,           0,         120,               0.5,     -0.1729737775,      0.5641010571,                 0,                 0,                 0,   -0.002945839118,     -0.1729737775,      0.5641010571,                 0,      -3.261194068,     0.00133734031
          0,           0,         121,               0.5,     -0.1794711279,      0.5888016208,                 0,                 0,                 0,    -0.01432908739,     -0.1794711279,      0.5888016208,                 0,      -3.280759573,     0.00133734031
          0,           0,         122,               0.5,     -0.1847022833,      0.6132391089,                 0,                 0,                 0,    -0.02533714371,     -0.1847022833,      0.6132391089,                 0,      -3.320149042,     0.00133734031
          0,           0,         123,               0.5,     -0.1886391285,      0.6375176757,                 0,                 0,                 0,     -0.0358010541,     -0.1886391285,      0.6375176757,                 0,       -3.37956224,     0.00133734031
          0,           0,         124,               0.5,     -0.1912484494,      0.6617386167,                 0,                 0,                 0,    -0.04554092716,     -0.1912484494,      0.6617386167,                 0,      -3.460099251,     0.00133734031
          0,           0,         125,               0.5,     -0.1924927553,        0.68599437,                 0,                 0,                 0,    -0.05436459927,     -0.1924927553,        0.68599437,                 0,      -3.563741238,    0.001150271367
          0,           0,         126,               0.5,     -0.1923351974,      0.7103366697,                 0,                 0,                 0,    -0.06209105872,     -0.1923351974,      0.7103366697,                 0,      -3.693222454,    0.001150271367
          0,           0,         127,               0.5,     -0.1907334756,      0.7348136662,                 0,                 0,                 0,    -0.06853166284,     -0.1907334756,      0.7348136662,                 0,      -3.852567903,    0.001150271367
          0,           0,         128,               0.5,     -0.1876536599,      0.7593979458,                 0,                 0,                 0,     -0.0735265998,     -0.1876536599,      0.7593979458,                 0,       -4.04680594,    0.001150271367
          0,           0,         129,               0.5,     -0.1830828765,      0.7839342866,                 0,                 0,                 0,    -0.07697871852,     -0.1830828765,      0.7839342866,                 0,      -4.281854763,    0.001150271367
          0,           0,         130,               0.5,      -0.177024154,      0.8081618393,                 0,                 0,                 0,    -0.07883938805,      -0.177024154,      0.8081618393,                 0,      -4.565263108,    0.001150271367
          0,           0,         131,               0.5,       -0.16950439,      0.8316867017,                 0,                 0,                 0,    -0.07912881901,       -0.16950439,      0.8316867017,                 0,      -4.906579125,    0.001150271367
          0,           0,         132,               0.5,     -0.1605717039,      0.8540060208,                 0,                 0,                 0,    -0.07792667461,     -0.1605717039,      0.8540060208,                 0,      -5.318533716,    0.001150271367
          0,           0,         133,               0.5,     -0.1502872115,      0.8745542733,                 0,                 0,                 0,    -0.07534501172,     -0.1502872115,      0.8745542733,                 0,      -5.819219512,    0.001150271367
          0,           0,         134,               0.5,     -0.1387369314,      0.8926758227,                 0,                 0,                 0,    -0.07155422364,     -0.1387369314,      0.8926758227,                 0,      -6.434305657,    0.001150271367
          0,           0,         135,               0.5,     -0.1260287441,      0.9076586658,                 0,                 0,                 0,    -0.06676684317,     -0.1260287441,      0.9076586658,                 0,      -7.201997232,    0.001150271367
          0,           0,         136,               0.5,     -0.1122853036,      0.9187881287,                 0,                 0,                 0,    -0.06120915029,     -0.1122853036,      0.9187881287,                 0,      -8.182621407,    0.001150271367
          0,           0,         137,               0.5,    -0.09764338903,      0.9253832016,                 0,                 0,                 0,    -0.05510818845,    -0.09764338903,      0.9253832016,                 0,      -9.477172093,    0.001150271367
          0,           0,         138,               0.5,    -0.08225420031,      0.9268346214,                 0,                 0,                 0,    -0.04868111571,    -0.08225420031,      0.9268346214,                 0,      -11.26793061,    0.001150271367
          0,           0,         139,               0.5,     -0.0662861984,      0.9226328636,                 0,                 0,                 0,    -0.04213190955,     -0.0662861984,      0.9226328636,                 0,      -13.91892861,    0.001150271367
          0,           0,         140,               0.5,    -0.04992221991,      0.9124208655,                 0,                 0,                 0,    -0.03563392728,    -0.04992221991,      0.9124208655,                 0,      -18.27684881,    0.001150271367
          0,           0,         141,               0.5,    -0.03335422031,      0.8960360534,                 0,                 0,                 0,     -0.0293122324,    -0.03335422031,      0.8960360534,                 0,      -26.86424821,    0.001150271367
          0,           0,         142,               0.5,    -0.01678164973,      0.8735331687,                 0,                 0,                 0,    -0.02323925298,    -0.01678164973,      0.8735331687,                 0,      -52.05287817,    0.001150271367
          0,           0,         143,               0.5,  -0.0004125992965,      0.8451849412,                 0,                 0,                 0,    -0.01744078326,  -0.0004125992965,      0.8451849412,                 0,      -2048.440093,    0.001150271367
          0,           0,         144,               0.5,     0.01552961618,      0.8114317997,                 0,                 0,                 0,    -0.01193158069,     0.01552961618,      0.8114317997,                 0,       52.25060234,    0.001150271367
          0,           0,         145,               0.5,     0.03081728106,      0.7728909241,                 0,                 0,                 0,    -0.00670064384,     0.03081728106,      0.7728909241,                 0,       25.07978957,    0.001150271367
          0,           0,         146,               0.5,     0.04522707803,      0.7303280064,                 0,                 0,                 0,   -0.001714811016,     0.04522707803,      0.7303280064,                 0,       16.14802543,    0.001150271367
          0,           0,         147,               0.5,     0.05855525469,      0.6846276885,                 0,                 0,                 0,    0.003085883579,     0.05855525469,      0.6846276885,                 0,       11.69199403,    0.001150271367
          0,           0,         148,               0.5,     0.07061471144,      0.6367082466,                 0,                 0,                 0,    0.007753815672,     0.07061471144,      0.6367082466,                 0,       9.016651539,    0.001150271367
          0,           0,         149,               0.5,     0.08124186581,      0.5874714302,                 0,                 0,                 0,     0.01232733028,     0.08124186581,      0.5874714302,                 0,       7.231141534,    0.001150271367
          0,           0,         150,               0.5,     0.09031022477,      0.5377880991,                 0,                 0,                 0,     0.01684954509,     0.09031022477,      0.5377880991,                 0,       5.954897139,    0.001150271367
          0,           0,         151,               0.5,     0.09773855515,      0.4884692621,                 0,                 0,                 0,     0.02137418372,     0.09773855515,      0.4884692621,                 0,       4.997713148,    0.001150271367
          0,           0,         152,               0.5,      0.1034829319,      0.4402062386,                 0,                 0,                 0,     0.02593951501,      0.1034829319,      0.4402062386,                 0,       4.253901883,    0.001150271367
          0,           0,         153,               0.5,      0.1075414512,       0.393570529,                 0,                 0,                 0,     0.03057874437,      0.1075414512,       0.393570529,                 0,       3.659710042,    0.001150271367
