"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         702,      -4.342132268,      -1.685979705,      -1.852513447,       1.115443644,      -2.094074914,       1.840538053
          0,           0,         703,      -4.372946905,      -1.686465509,      -1.849858104,         1.0825929,      -2.094051419,       1.840454551
          0,           0,         704,      -4.393325561,      -1.686828992,      -1.850466887,       1.060668622,      -2.094027561,       1.840382938
          0,           0,         705,      -4.373157473,      -1.686210636,      -1.849087575,       1.082174263,      -2.094003526,       1.840319497
          0,           0,         706,      -4.337975591,      -1.685119847,      -1.849570768,       1.119499587,      -2.093979193,       1.840264625
          0,           0,         707,      -4.365442389,      -1.685499697,      -1.844522033,       1.090192011,       -2.09395469,       1.840216592
          0,           0,         708,      -4.381003261,      -1.685804761,      -1.846628725,       1.073474841,      -2.093929833,       1.840174031
          0,           0,         709,      -4.347886386,      -1.684826148,      -1.844865664,       1.108713398,      -2.093904723,        1.84013635
          0,           0,         710,      -4.388720403,      -1.685530881,      -1.841696963,       1.064918927,      -2.093879233,        1.84010217
          0,           0,         711,      -4.382228865,      -1.685225074,       -1.84408005,       1.071809942,      -2.093853564,       1.840071966
          0,           0,         712,      -4.357696005,      -1.684383029,      -1.841396725,       1.097987264,      -2.093827593,       1.840048514
          0,           0,         713,      -4.349070812,      -1.684020647,      -1.841625804,       1.107081645,      -2.093801548,       1.840029321
          0,           0,         714,      -4.371785146,      -1.684342624,      -1.838721914,       1.082700044,       -2.09377518,        1.84002559
          0,           0,         715,      -4.387174873,      -1.684470499,      -1.840206507,       1.066046023,      -2.093748792,       1.840034095
          0,           0,         716,      -4.373681188,      -1.683967433,      -1.839956089,       1.080502375,      -2.093722356,       1.840052096
          0,           0,         717,      -4.331648198,      -1.682763652,      -1.838841222,       1.125227959,      -2.093696455,       1.840077596
          0,           0,         718,      -4.362815713,      -1.683279629,      -1.834977408,       1.091873734,      -2.093670248,       1.840109623
          0,           0,         719,      -4.377700409,      -1.683522395,      -1.836538795,           1.07582,      -2.093644067,       1.840146142
          0,           0,         720,      -4.338466562,      -1.682353237,       -1.83445565,       1.117766327,      -2.093617595,       1.840185692
          0,           0,         721,      -4.380107775,      -1.683132458,      -1.831743598,       1.072957236,       -2.09359116,       1.840227046
          0,           0,         722,      -4.361539397,      -1.682531353,      -1.834269382,       1.092874968,      -2.093564424,       1.840262881
          0,           0,         723,      -4.364070918,      -1.682275248,      -1.831576798,       1.090052087,      -2.093537774,       1.840299025
          0,           0,         724,      -4.344982324,      -1.681681067,      -1.832027985,       1.110425989,      -2.093510835,       1.840328619
          0,           0,         725,      -4.368764628,       -1.68201755,      -1.828360606,       1.084731908,      -2.093484002,         1.8403594
          0,           0,         726,      -4.381647556,      -1.682192609,      -1.830658452,       1.070760601,      -2.093456898,       1.840393824
          0,           0,         727,      -4.347986107,      -1.681231851,      -1.828015078,       1.106875817,      -2.093429749,       1.840428107
          0,           0,         728,      -4.355981513,      -1.681120319,      -1.825072559,       1.098179326,      -2.093402466,       1.840464506
          0,           0,         729,      -4.360456204,      -1.681099733,      -1.827179206,       1.093335054,      -2.093375097,       1.840503838
          0,           0,         730,      -4.333087262,      -1.680113212,      -1.826433279,       1.122560479,      -2.093347626,       1.840549363
          0,           0,         731,       -4.36707055,      -1.680698976,      -1.825034067,       1.085968018,      -2.093320153,       1.840603625
          0,           0,         732,      -4.370455684,      -1.680616999,      -1.824888614,       1.082230788,      -2.093292638,       1.840664656
          0,           0,         733,      -4.358375638,      -1.680118182,      -1.824338181,       1.095137534,       -2.09326504,       1.840734842
          0,           0,         734,      -4.331288363,      -1.679296817,      -1.823212349,        1.12412646,      -2.093237361,       1.840814393
          0,           0,         735,      -4.362009552,      -1.679724818,      -1.820658308,       1.091005443,      -2.093209592,       1.840901089
          0,           0,         736,      -4.370030975,      -1.679816915,      -1.821949344,       1.082295378,      -2.093181756,       1.840991738
          0,           0,         737,      -4.341566903,      -1.678950737,      -1.819309579,       1.112856549,      -2.093153877,        1.84107901
          0,           0,         738,      -4.367637221,      -1.679284149,      -1.818068144,       1.084658502,      -2.093125958,       1.841163676
          0,           0,         739,      -4.357797027,      -1.678868307,      -1.819904975,       1.095218221,      -2.093097738,       1.841246152
          0,           0,         740,      -4.356522413,      -1.678522844,      -1.817927271,       1.096499467,      -2.093069625,       1.841322036
          0,           0,         741,      -4.330355579,      -1.677798129,      -1.818167598,        1.12451794,      -2.093041473,       1.841382737
          0,           0,         742,      -4.355810552,      -1.678109911,      -1.815031084,       1.097005591,      -2.093013287,       1.841421023
          0,           0,         743,      -4.385814344,      -1.678666157,      -1.817251995,       1.064325742,      -2.092985044,       1.841444722
          0,           0,         744,      -4.342299802,       -1.67746978,      -1.814938927,       1.111441609,      -2.092956774,       1.841455422
          0,           0,         745,      -4.335672918,      -1.677048164,      -1.812788113,        1.11839849,      -2.092928151,       1.841449041
          0,           0,         746,      -4.368833009,      -1.677637855,      -1.813926396,       1.082507915,       -2.09289961,       1.841432329
          0,           0,         747,      -4.360787514,      -1.677280924,      -1.813106834,       1.091163314,       -2.09287112,       1.841406261
          0,           0,         748,       -4.34579127,      -1.676647873,      -1.813789769,       1.107273892,      -2.092842625,       1.841374105
          0,           0,         749,      -4.351455068,      -1.676570505,       -1.81162288,       1.101015874,      -2.092814134,       1.841336797
          0,           0,         750,      -4.340345999,       -1.67615138,      -1.811977594,       1.112977124,      -2.092785626,       1.841294743
          0,           0,         751,      -4.360538523,      -1.676337475,      -1.808742752,       1.091011569,      -2.092757105,        1.84124678
          0,           0,         752,      -4.382337341,      -1.676728411,       -1.81060371,       1.067111971,      -2.092728606,       1.841189199
          0,           0,         753,      -4.334120057,      -1.675512762,      -1.809204469,       1.119342733,      -2.092700131,       1.841124686
          0,           0,         754,      -4.329010841,      -1.675058269,      -1.804863433,       1.124718625,      -2.092671628,        1.84105517
          0,           0,         755,      -4.373289532,      -1.675948315,      -1.808419965,       1.076633813,      -2.092643093,       1.840982413
          0,           0,         756,      -4.341128435,      -1.675031745,      -1.806468834,       1.111557607,      -2.092614465,       1.840899222
          0,           0,         757,      -4.331043196,      -1.674564077,      -1.803692679,       1.122256743,      -2.092585811,       1.840809358
          0,           0,         758,      -4.368108321,      -1.675266918,       -1.80629596,       1.081988518,      -2.092557071,         1.8407161
          0,           0,         759,      -4.340651273,      -1.674454369,      -1.804411845,       1.111792134,      -2.092528178,       1.840620993
          0,           0,         760,      -4.333546191,      -1.673940969,       -1.80180233,       1.119407561,      -2.092499142,       1.840528311
          0,           0,         761,       -4.36631459,      -1.674643141,      -1.804256664,       1.083640287,      -2.092469988,       1.840438009
          0,           0,         762,       -4.33718006,      -1.673776103,      -1.802582172,        1.11527987,      -2.092440695,       1.840349062
          0,           0,         763,      -4.330825867,      -1.673264738,      -1.799496538,       1.122048659,      -2.092411317,       1.840258107
          0,           0,         764,      -4.372555513,      -1.674080316,      -1.802633711,        1.07650684,      -2.092381841,       1.840159559
          0,           0,         765,      -4.332534281,      -1.673046306,      -1.801124418,        1.12000984,      -2.092352307,        1.84005271
          0,           0,         766,      -4.331296154,      -1.672684477,      -1.798384837,       1.121267749,      -2.092322762,       1.839939677
          0,           0,         767,      -4.361631442,      -1.673337642,      -1.800947797,        1.08816191,      -2.092293218,       1.839826855
          0,           0,         768,      -4.346969634,      -1.672827467,      -1.798717164,       1.104092594,      -2.092263711,        1.83971202
          0,           0,         769,      -4.351997721,      -1.672766689,      -1.797201505,       1.098495289,      -2.092234179,       1.839595149
          0,           0,         770,       -4.34045475,      -1.672266105,      -1.799237228,       1.110998412,      -2.092204785,       1.839476564
          0,           0,         771,      -4.339332469,      -1.671596445,      -1.797072936,       1.112139562,       -2.09217857,       1.839354072
          0,           0,         772,      -4.328964938,      -1.671458411,      -1.797567652,       1.123312499,      -2.092152131,       1.839229244
          0,           0,         773,      -4.348411839,      -1.671881908,      -1.795761561,       1.101984329,      -2.092125466,        1.83910543
          0,           0,         774,      -4.366474426,      -1.672024976,      -1.796943609,       1.082131617,      -2.092098623,       1.838983467
          0,           0,         775,      -4.352226179,      -1.671574069,      -1.796600587,       1.097687639,      -2.092071663,       1.838865427
          0,           0,         776,      -4.319467787,      -1.670544379,      -1.795528675,       1.133257115,      -2.092044668,         1.8387473
          0,           0,         777,      -4.341655981,       -1.67100866,      -1.792977957,       1.108977704,      -2.092017614,       1.838630053
          0,           0,         778,       -4.33780625,      -1.670756379,      -1.795143156,       1.113179657,      -2.091990554,       1.838514038
          0,           0,         779,      -4.352939103,      -1.670992198,      -1.793831093,       1.096490561,      -2.091963384,         1.8383995
          0,           0,         780,      -4.352478992,      -1.670854191,      -1.793440913,       1.096943125,      -2.091936103,       1.838281474
          0,           0,         781,      -4.318122981,      -1.669854812,      -1.792629181,          1.134254,       -2.09190872,       1.838153087
          0,           0,         782,      -4.335055422,       -1.67001549,      -1.792564923,       1.115783015,      -2.091881225,       1.838019039
          0,           0,         783,      -4.346527067,       -1.67017564,      -1.792390383,       1.103166805,      -2.091853696,       1.837885047
          0,           0,         784,       -4.34159923,      -1.669841603,       -1.79205406,       1.108465506,      -2.091826091,       1.837753881
          0,           0,         785,      -4.321467332,      -1.669255564,      -1.790862123,       1.130310466,      -2.091798378,       1.837626793
          0,           0,         786,      -4.336323853,      -1.669395457,      -1.790245013,       1.114018187,      -2.091770604,       1.837499457
          0,           0,         787,       -4.34780232,       -1.66951225,      -1.790807631,       1.101406217,      -2.091742806,       1.837366927
          0,           0,         788,      -4.344848255,      -1.669358573,      -1.790099229,       1.104562794,      -2.091715009,       1.837231477
          0,           0,         789,      -4.336998817,       -1.66902925,      -1.789427764,       1.113101121,      -2.091687208,       1.837084244
          0,           0,         790,      -4.334148762,      -1.668729081,      -1.788507338,       1.116108327,      -2.091659503,       1.836929594
          0,           0,         791,      -4.340965332,      -1.668706173,      -1.789104277,       1.108569529,      -2.091631824,       1.836770319
          0,           0,         792,      -4.339685149,      -1.668550942,      -1.787941618,       1.109901007,       -2.09160418,       1.836610406
          0,           0,         793,      -4.331143159,      -1.668174653,      -1.788242503,       1.119145906,      -2.091576553,       1.836454366
          0,           0,         794,      -4.334514209,      -1.668119698,      -1.787182032,       1.115402381,      -2.091548942,        1.83630161
          0,           0,         795,      -4.339365504,      -1.668063144,      -1.787301384,       1.109998631,       -2.09152136,       1.836151704
          0,           0,         796,      -4.338828157,      -1.667913398,      -1.786623741,       1.110542164,       -2.09149382,       1.836002814
          0,           0,         797,      -4.335793447,      -1.667709037,      -1.786344378,       1.113754191,      -2.091466316,         1.8358562
          0,           0,         798,      -4.336251624,      -1.667572808,      -1.785973849,       1.113202715,      -2.091438894,       1.835709033
          0,           0,         799,      -4.341421982,       -1.66754581,      -1.785424797,       1.107440989,        -2.0914115,       1.835563779
          0,           0,         800,      -4.340296168,      -1.667379685,      -1.785336781,       1.108634277,      -2.091384192,        1.83542083
          0,           0,         801,      -4.337926737,      -1.667217031,      -1.784749448,       1.111119937,      -2.091356969,       1.835277062
          0,           0,         802,      -4.337150581,       -1.66705496,      -1.784621914,       1.111919789,      -2.091329825,       1.835135714
          0,           0,         803,      -4.340556068,       -1.66700345,      -1.784207533,       1.108099801,      -2.091302822,       1.834995727
          0,           0,         804,      -4.340328247,      -1.666866144,      -1.783996267,       1.108305967,      -2.091275905,       1.834856268
          0,           0,         805,       -4.33683154,       -1.66668919,      -1.783713256,       1.112036213,      -2.091249085,        1.83471467
          0,           0,         806,      -4.336045423,      -1.666537279,       -1.78337274,       1.112854088,      -2.091222359,       1.834567442
          0,           0,         807,      -4.337999504,      -1.666464903,      -1.783172933,        1.11062666,      -2.091195773,       1.834423197
          0,           0,         808,      -4.338342143,      -1.666349241,      -1.782857716,       1.110203177,      -2.091169315,       1.834284592
          0,           0,         809,       -4.33465805,      -1.666176787,      -1.782632751,       1.114153955,      -2.091143027,       1.834146436
          0,           0,         810,      -4.334577904,      -1.666063105,      -1.782305452,       1.114202975,      -2.091116828,       1.834010411
          0,           0,         811,      -4.335780988,      -1.665979741,      -1.782095389,       1.112794769,      -2.091090701,       1.833878813
          0,           0,         812,      -4.336086239,      -1.665872375,      -1.781833684,       1.112422826,      -2.091064665,       1.833745192
          0,           0,         813,      -4.333409545,      -1.665736992,      -1.781571974,       1.115262529,      -2.091038712,       1.833610742
          0,           0,         814,      -4.333042641,      -1.665610242,       -1.78139767,       1.115637919,      -2.091012865,       1.833481174
          0,           0,         815,      -4.334921477,      -1.665561686,      -1.781108008,       1.113484778,      -2.090987139,       1.833356756
          0,           0,         816,        -4.3349295,      -1.665444683,      -1.780882802,       1.113443478,      -2.090961509,       1.833236191
          0,           0,         817,      -4.332276316,      -1.665332802,      -1.780668823,       1.116264853,      -2.090935981,       1.833117534
          0,           0,         818,      -4.331996588,      -1.665213403,      -1.780561126,        1.11653999,      -2.090910578,       1.833002868
          0,           0,         819,      -4.333719542,      -1.665188771,      -1.780291564,       1.114563141,      -2.090885206,       1.832895973
          0,           0,         820,      -4.333627766,      -1.665078354,      -1.780036608,       1.114633349,      -2.090859875,       1.832793142
          0,           0,         821,       -4.33100847,      -1.664986634,      -1.779915629,       1.117420384,      -2.090834613,       1.832696951
          0,           0,         822,      -4.330876331,      -1.664883108,      -1.779843947,       1.117533713,      -2.090809401,        1.83261048
          0,           0,         823,      -4.332130503,      -1.664860645,      -1.779600201,       1.116081162,       -2.09078426,       1.832530793
          0,           0,         824,      -4.332472079,      -1.664770383,      -1.779336204,       1.115674689,      -2.090759245,       1.832450973
          0,           0,         825,      -4.329892651,      -1.664692749,      -1.779271236,       1.118424005,      -2.090734319,       1.832376084
          0,           0,         826,      -4.329456595,       -1.66458697,      -1.779244449,       1.118880105,      -2.090709478,       1.832306097
          0,           0,         827,      -4.330481938,      -1.664573894,      -1.779004893,       1.117680928,      -2.090684715,       1.832238693
          0,           0,         828,      -4.330960407,      -1.664491003,      -1.778784003,       1.117134304,      -2.090660057,       1.832167875
          0,           0,         829,      -4.328822337,      -1.664437733,      -1.778732716,       1.119398322,       -2.09063548,       1.832087769
          0,           0,         830,      -4.328359992,       -1.66433677,      -1.778741858,        1.11988933,      -2.090610969,       1.832004296
          0,           0,         831,      -4.329523896,      -1.664344965,      -1.778532815,       1.118537233,      -2.090586576,       1.831921033
          0,           0,         832,      -4.329420666,      -1.664253413,      -1.778342003,        1.11863382,      -2.090562239,       1.831828546
          0,           0,         833,      -4.327336062,      -1.664214485,      -1.778322103,       1.120852598,      -2.090537987,        1.83173592
          0,           0,         834,      -4.327348601,      -1.664135222,      -1.778364652,       1.120814738,      -2.090513788,       1.831649742
          0,           0,         835,      -4.328178882,      -1.664146234,      -1.778192778,       1.119838756,      -2.090489667,        1.83157039
          0,           0,         836,      -4.328384172,      -1.664072934,      -1.778022602,       1.119596471,      -2.090465696,       1.831496407
          0,           0,         837,       -4.32647609,      -1.664050149,      -1.778044611,       1.121620762,      -2.090441853,       1.831421427
          0,           0,         838,      -4.326215817,      -1.663971653,      -1.778118381,       1.121890896,      -2.090425735,       1.831339107
          0,           0,         839,      -4.326729469,      -1.663992366,      -1.777975856,       1.121268281,      -2.090415883,       1.831254776
          0,           0,         840,      -4.326918832,      -1.663918171,      -1.777822913,       1.121047314,      -2.090404954,       1.831171363
          0,           0,         841,      -4.325508811,      -1.663916207,      -1.777885659,        1.12252559,      -2.090393189,       1.831086751
          0,           0,         842,      -4.325517539,      -1.663844358,      -1.778001996,       1.122504194,      -2.090380775,       1.830997768
          0,           0,         843,      -4.326177699,       -1.66387415,      -1.777887665,       1.121724261,      -2.090367916,       1.830906495
          0,           0,         844,       -4.32593963,      -1.663800818,      -1.777759779,       1.121978867,      -2.090354709,       1.830816533
          0,           0,         845,      -4.324024353,      -1.663791552,      -1.777855352,       1.124029263,      -2.090341219,       1.830732033
          0,           0,         846,      -4.324291233,         -1.663741,      -1.778013116,       1.123720713,       -2.09032758,       1.830650138
          0,           0,         847,      -4.325114884,      -1.663793868,      -1.777925595,       1.122765533,      -2.090313801,        1.83057081
          0,           0,         848,      -4.324676935,      -1.663727472,      -1.777810296,       1.123240358,      -2.090300024,       1.830487734
          0,           0,         849,      -4.323017138,      -1.663741311,      -1.777944124,       1.125018031,      -2.090286234,       1.830401657
          0,           0,         850,      -4.323615387,      -1.663705778,      -1.778146852,       1.124346921,      -2.090272538,       1.830315385
          0,           0,         851,      -4.324342903,      -1.663775529,      -1.778081518,       1.123502875,      -2.090258956,       1.830229525
          0,           0,         852,      -4.323525587,      -1.663714431,      -1.777976229,       1.124394682,      -2.090245491,       1.830139286
          0,           0,         853,      -4.322183081,       -1.66375418,      -1.778153721,       1.125821406,      -2.090232169,        1.83003932
          0,           0,         854,      -4.323058373,      -1.663745045,      -1.778410099,        1.12484352,       -2.09021904,       1.829933334
          0,           0,         855,      -4.323691979,      -1.663824711,      -1.778363678,       1.124109538,       -2.09020626,       1.829826251
          0,           0,         856,      -4.322281455,      -1.663762338,      -1.778262029,       1.125657401,      -2.090193811,       1.829722299
          0,           0,         857,      -4.320920568,      -1.663810217,      -1.778490726,       1.127115352,      -2.090180898,        1.82962216
          0,           0,         858,      -4.322693324,      -1.663815549,      -1.778796022,       1.125156879,        -2.0901688,        1.82952854
          0,           0,         859,      -4.324047149,      -1.663869907,       -1.77875566,       1.123638208,      -2.090156217,       1.829435469
          0,           0,         860,      -4.321463725,      -1.663803417,      -1.778658504,       1.126483988,      -2.090144448,       1.829344494
          0,           0,         861,      -4.319129041,      -1.663849793,      -1.778940201,       1.129018481,      -2.090132432,       1.829248807
          0,           0,         862,      -4.322129774,      -1.663922134,       -1.77930635,        1.12569823,      -2.090121247,        1.82914994
          0,           0,         863,      -4.324829229,      -1.664097593,      -1.779287637,       1.122686935,      -2.090109876,       1.829043134
          0,           0,         864,      -4.320148632,      -1.663987132,      -1.779177297,        1.12786116,       -2.09009929,       1.828919614
          0,           0,         865,      -4.315070778,      -1.663954036,      -1.779520736,       1.133434647,      -2.090088512,        1.82878941
          0,           0,         866,      -4.321703559,      -1.664117544,      -1.779942789,        1.12610864,      -2.090078348,       1.828660025
          0,           0,         867,       -4.32866328,      -1.664416804,      -1.779921524,       1.118381061,      -2.090068195,       1.828536959
          0,           0,         868,      -4.320466987,      -1.664240381,      -1.779808325,       1.127457051,      -2.090058408,       1.828422199
          0,           0,         869,       -4.30782526,      -1.663998951,       -1.78021781,       1.141367153,      -2.090048749,       1.828311799
          0,           0,         870,      -4.320482571,      -1.664296376,      -1.780636965,       1.127417715,      -2.090039448,        1.82819921
          0,           0,         871,      -4.331425722,      -1.664638186,      -1.780622539,       1.115301412,      -2.090030251,        1.82808304
          0,           0,         872,      -4.319845973,      -1.664394046,      -1.780516921,       1.128133938,      -2.090021247,       1.827970815
          0,           0,         873,      -4.307130324,      -1.664125195,      -1.781014175,       1.142118667,      -2.090012553,        1.82786387
          0,           0,         874,      -4.321148533,       -1.66454426,      -1.781589133,       1.126665299,      -2.090004207,       1.827757872
          0,           0,         875,      -4.327648737,      -1.664882542,      -1.781558728,       1.119452552,      -2.089996294,        1.82765683
          0,           0,         876,      -4.315958383,       -1.66464306,      -1.781394208,       1.132393748,      -2.089988803,       1.827561376
          0,           0,         877,      -4.307512721,      -1.664505804,      -1.781924192,       1.141691484,      -2.089981632,       1.827467666
          0,           0,         878,      -4.321402506,      -1.664843932,      -1.782549363,       1.126353928,      -2.089974648,       1.827377012
          0,           0,         879,      -4.330338845,      -1.665284577,       -1.78257789,       1.116445711,      -2.089967925,        1.82729028
          0,           0,         880,      -4.315287009,       -1.66500409,      -1.782370647,        1.13310363,      -2.089961558,       1.827209653
          0,           0,         881,      -4.306814114,      -1.664885785,      -1.782996404,       1.142426594,      -2.089955558,       1.827135326
          0,           0,         882,      -4.321881308,      -1.665335706,      -1.783755616,       1.125818695,       -2.08994988,       1.827066872
          0,           0,         883,      -4.327076359,      -1.665670509,      -1.783757245,       1.120067165,      -2.089944525,       1.827003019
          0,           0,         884,      -4.312094535,      -1.665370754,      -1.783511548,       1.136627851,      -2.089939512,       1.826941743
          0,           0,         885,      -4.306364051,      -1.665276449,      -1.784161745,       1.142960027,      -2.089934607,       1.826877549
          0,           0,         886,      -4.320990566,      -1.665705528,      -1.784951525,       1.126812482,      -2.089930048,       1.826813886
          0,           0,         887,      -4.330222051,       -1.66616941,      -1.785023314,       1.116589446,      -2.089925822,       1.826752807
          0,           0,         888,      -4.313083033,       -1.66586993,      -1.784788562,       1.135549121,      -2.089921986,       1.826693755
          0,           0,         889,       -4.30591214,       -1.66582401,       -1.78550871,       1.143434923,      -2.089918549,       1.826635803
          0,           0,         890,      -4.320310367,       -1.66629345,      -1.786391204,       1.127578273,      -2.089915529,       1.826575245
          0,           0,         891,      -4.326005255,      -1.666661628,      -1.786455513,       1.121291337,      -2.089912842,       1.826511339
          0,           0,         892,      -4.310717008,      -1.666377935,       -1.78621214,       1.138180723,      -2.089912991,       1.826449577
          0,           0,         893,      -4.306654605,      -1.666440855,      -1.786961368,       1.142648908,      -2.089916934,       1.826383662
          0,           0,         894,       -4.32017138,      -1.666879948,      -1.787870298,       1.127768483,      -2.089920844,       1.826317016
          0,           0,         895,      -4.329312593,      -1.667333893,      -1.787995666,       1.117671046,      -2.089924787,        1.82625229
          0,           0,         896,      -4.311208372,      -1.666987545,      -1.787768478,       1.137690808,      -2.089928819,       1.826184272
          0,           0,         897,      -4.306094424,      -1.666958067,      -1.788556366,       1.143324455,      -2.089932846,       1.826116095
          0,           0,         898,      -4.319980859,      -1.667339088,      -1.789501877,       1.128074507,      -2.089936949,       1.826047795
          0,           0,         899,      -4.324251004,      -1.667571647,      -1.789611926,       1.123359936,      -2.089940981,       1.825986763
          0,           0,         900,      -4.308994441,      -1.667322488,      -1.789417359,       1.140185574,      -2.089945161,       1.825930576
          0,           0,         901,      -4.307251406,      -1.667582644,      -1.790249869,        1.14210399,      -2.089949589,       1.825879723
          0,           0,         902,      -4.320203133,      -1.668146273,       -1.79126608,       1.127853251,      -2.089954293,       1.825835064
          0,           0,         903,      -4.329393602,      -1.668647338,      -1.791473015,       1.117718889,      -2.089959254,       1.825793996
          0,           0,         904,      -4.309496348,      -1.668292803,      -1.791275245,       1.139697628,      -2.089964435,       1.825756174
          0,           0,         905,      -4.306031047,      -1.668331693,      -1.792116307,       1.143519547,      -2.089969688,       1.825722506
          0,           0,         906,      -4.320088468,      -1.668804226,      -1.793180404,       1.128098853,      -2.089975097,       1.825693675
          0,           0,         907,      -4.320655184,      -1.669088789,      -1.793394519,       1.127485856,      -2.089980654,       1.825657775
          0,           0,         908,      -4.307373863,      -1.668862979,      -1.793224083,       1.142115047,        -2.0899865,       1.825614255
          0,           0,         909,      -4.313302302,      -1.669362241,      -1.794079274,       1.135598836,      -2.089992613,       1.825563853
          0,           0,         910,      -4.320689368,       -1.66974848,      -1.795213857,       1.127488472,      -2.089999039,       1.825508314
          0,           0,         911,      -4.323057278,      -1.670046478,      -1.795498889,       1.124908349,      -2.090005757,       1.825452828
          0,           0,         912,      -4.307346369,      -1.669798748,      -1.795323492,       1.142223212,       -2.09001276,       1.825396907
          0,           0,         913,      -4.307910398,      -1.670053255,      -1.796217178,       1.141619561,      -2.090020013,       1.825343313
          0,           0,         914,      -4.319925763,      -1.670577875,       -1.79735143,       1.128425293,      -2.090027609,        1.82529307
          0,           0,         915,      -4.327683724,      -1.670996205,      -1.797640479,       1.119933589,      -2.090035496,       1.825246364
          0,           0,         916,       -4.30746583,      -1.670596714,      -1.797515704,       1.142236707,      -2.090043565,       1.825200018
          0,           0,         917,      -4.307045769,      -1.670740078,      -1.798429454,       1.142711504,      -2.090051817,        1.82513677
          0,           0,         918,      -4.320041448,      -1.671328868,      -1.799658427,        1.12844106,      -2.090060398,       1.825078819
          0,           0,         919,      -4.318673307,      -1.671643918,      -1.799976505,       1.130003568,      -2.090069393,       1.825026458
          0,           0,         920,      -4.306203557,       -1.67151337,      -1.799871592,       1.143714374,      -2.090078798,       1.824976395
          0,           0,         921,      -4.316891047,      -1.672045737,      -1.800809747,       1.132015917,      -2.090088605,       1.824930063
          0,           0,         922,       -4.32115965,      -1.672410367,      -1.802079768,       1.127342767,      -2.090098786,       1.824888369
          0,           0,         923,      -4.314573456,      -1.672529674,      -1.802476496,       1.134656675,       -2.09010931,       1.824842472
          0,           0,         924,      -4.305538618,       -1.67249957,       -1.80233874,         1.1445672,       -2.09012017,        1.82478827
          0,           0,         925,      -4.322192387,      -1.673293159,      -1.803313919,       1.126304595,      -2.090131378,       1.824730327
          0,           0,         926,      -4.321818066,      -1.673483905,       -1.80464523,       1.126768839,      -2.090159883,       1.824662445
          0,           0,         927,      -4.312680638,      -1.673457359,      -1.805069902,       1.136890683,      -2.090192446,       1.824594672
          0,           0,         928,      -4.305288641,      -1.673503019,      -1.804996479,        1.14498829,       -2.09022348,       1.824532111
          0,           0,         929,      -4.313557389,      -1.674098082,      -1.805948511,       1.135962161,      -2.090253289,       1.824478847
          0,           0,         930,      -4.320770959,      -1.674529872,      -1.807292394,        1.12807291,      -2.090282149,       1.824432227
          0,           0,         931,      -4.322922187,      -1.674823109,      -1.807742652,       1.125790766,       -2.09031018,       1.824387825
          0,           0,         932,      -4.306179836,      -1.674605599,      -1.807686917,       1.144190639,       -2.09033746,       1.824345326
          0,           0,         933,      -4.309690339,      -1.674929635,       -1.80866227,       1.140418364,        -2.0903642,       1.824302587
          0,           0,         934,      -4.320442532,      -1.675460307,      -1.810034862,       1.128605822,      -2.090390554,       1.824259768
          0,           0,         935,      -4.326123796,      -1.675974251,       -1.81054593,       1.122429723,      -2.090416635,       1.824213247
          0,           0,         936,      -4.306299744,      -1.675673497,      -1.810566443,       1.144205584,      -2.090442519,       1.824160601
          0,           0,         937,      -4.309403593,      -1.676102852,      -1.811619037,       1.140860152,      -2.090468436,       1.824100281
          0,           0,         938,      -4.320666391,      -1.676705798,      -1.813059418,       1.128548005,      -2.090494404,       1.824042077
          0,           0,         939,      -4.319324377,      -1.677039572,       -1.81355692,       1.130106299,      -2.090520425,       1.823987817
          0,           0,         940,      -4.305162049,       -1.67691911,      -1.813563319,        1.14562275,      -2.090546486,       1.823939151
          0,           0,         941,      -4.316520397,      -1.677575022,      -1.814620356,        1.13325576,      -2.090572658,       1.823896148
          0,           0,         942,      -4.321670978,      -1.677970462,      -1.816098249,       1.127661809,      -2.090598843,       1.823858836
          0,           0,         943,      -4.316112791,      -1.678192937,      -1.816668108,       1.133829486,      -2.090625066,       1.823825236
          0,           0,         944,      -4.304453338,      -1.678111327,      -1.816644386,       1.146586937,      -2.090651352,       1.823792515
          0,           0,         945,       -4.32155295,      -1.678980146,      -1.817752835,       1.127934466,       -2.09067775,       1.823758325
          0,           0,         946,      -4.322510972,      -1.679297119,      -1.819317506,       1.126927505,      -2.090704236,       1.823722914
          0,           0,         947,      -4.315530135,      -1.679418099,      -1.819892738,       1.134671092,      -2.090730856,       1.823688208
          0,           0,         948,      -4.304335682,      -1.679423601,      -1.819949884,       1.146900087,      -2.090757758,       1.823656075
          0,           0,         949,      -4.311667684,        -1.6800231,      -1.821027709,       1.138963591,      -2.090785036,       1.823621001
          0,           0,         950,      -4.321126699,      -1.680403803,      -1.822525262,       1.128679006,      -2.090812453,       1.823587435
          0,           0,         951,      -4.326963334,      -1.680947186,      -1.823174341,       1.122371884,      -2.090839808,       1.823549305
          0,           0,         952,      -4.305495579,      -1.680708282,      -1.823287928,       1.145839699,      -2.090867424,       1.823507401
          0,           0,         953,      -4.311066379,      -1.681252427,      -1.824434206,       1.139825862,      -2.090895361,       1.823464661
