"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        3185,      -9.000620523,      -7.752288629,      -8.362580162,      -7.659231704,      -9.595672732,      -4.303958734
          0,           0,        3186,      -9.000816934,      -7.752606339,      -8.363369551,      -7.659469018,      -9.595841916,      -4.303857756
          0,           0,        3187,      -9.000975754,      -7.752923272,      -8.364200935,      -7.659658818,      -9.596012788,      -4.303755228
          0,           0,        3188,      -9.001093424,      -7.753239976,      -8.365074385,      -7.659795401,      -9.596185352,       -4.30365134
          0,           0,        3189,      -9.001168802,      -7.753557049,      -8.365988557,      -7.659878397,      -9.596359608,      -4.303546251
          0,           0,        3190,      -9.001200397,      -7.753875027,       -8.36694073,      -7.659904375,      -9.596535557,      -4.303440075
          0,           0,        3191,      -9.001189423,      -7.754194349,      -8.367926717,      -7.659873774,      -9.596713196,      -4.303332885
          0,           0,        3192,      -9.001138973,      -7.754515348,      -8.368941076,       -7.65978953,      -9.596892521,       -4.30322472
          0,           0,        3193,      -9.001054132,      -7.754838269,      -8.369977439,      -7.659657389,      -9.597073525,      -4.303115581
          0,           0,        3194,      -9.000941858,      -7.755163238,      -8.371029076,      -7.659485523,      -9.597256203,      -4.303005456
          0,           0,        3195,      -9.000810903,      -7.755490311,      -8.372089442,      -7.659284878,       -9.59744055,      -4.302894307
          0,           0,        3196,      -9.000671133,      -7.755819498,      -8.373152821,      -7.659068337,      -9.597626557,      -4.302782087
          0,           0,        3197,      -9.000532629,      -7.756150774,      -8.374214787,       -7.65884932,      -9.597814217,      -4.302668744
          0,           0,        3198,      -9.000404922,      -7.756484103,      -8.375272477,      -7.658640508,      -9.598003523,      -4.302554242
          0,           0,        3199,      -9.000294116,      -7.756819434,      -8.376324717,      -7.658452033,       -9.59819447,      -4.302438547
          0,           0,        3200,      -9.000204991,      -7.757156767,      -8.377371965,      -7.658291548,      -9.598387055,      -4.302321629
          0,           0,        3201,      -9.000139522,      -7.757496058,      -8.378416102,      -7.658162187,      -9.598581274,      -4.302203474
          0,           0,        3202,      -9.000096164,      -7.757837301,      -8.379460247,      -7.658063287,      -9.598777129,      -4.302084075
          0,           0,        3203,      -9.000070163,      -7.758180482,      -8.380508095,      -7.657989978,      -9.598974623,      -4.301963424
          0,           0,        3204,      -9.000054271,      -7.758525529,      -8.381563827,      -7.657934257,      -9.599173763,      -4.301841501
          0,           0,        3205,      -9.000039358,       -7.75887247,      -8.382630826,      -7.657884509,      -9.599374559,      -4.301718277
          0,           0,        3206,      -9.000016453,      -7.759221335,       -8.38371255,      -7.657829263,      -9.599577022,      -4.301593703
          0,           0,        3207,      -8.999976188,      -7.759572075,      -8.384812264,      -7.657756325,       -9.59978117,      -4.301467719
          0,           0,        3208,      -8.999909701,      -7.759924609,      -8.385932216,      -7.657653775,      -9.599987019,      -4.301340248
          0,           0,        3209,      -8.999810145,      -7.760278865,      -8.387073484,      -7.657511971,      -9.600194588,      -4.301211203
          0,           0,        3210,      -8.999673507,      -7.760634811,      -8.388236222,      -7.657324794,        -9.6004039,      -4.301080488
          0,           0,        3211,      -8.999498801,      -7.760992463,      -8.389419778,          -7.65709,      -9.600614976,      -4.300947996
          0,           0,        3212,      -8.999287809,      -7.761351878,      -8.390622731,      -7.656808956,      -9.600827839,      -4.300813624
          0,           0,        3213,      -8.999044844,      -7.761713108,      -8.391842978,      -7.656486517,      -9.601042512,      -4.300677287
          0,           0,        3214,      -8.998777192,      -7.762075552,      -8.393077765,      -7.656132271,      -9.601259017,      -4.300538902
          0,           0,        3215,      -8.998488965,      -7.762440046,      -8.394323409,      -7.655749778,      -9.601477377,      -4.300398398
          0,           0,        3216,       -8.99818855,       -7.76280684,      -8.395576944,      -7.655349296,      -9.601697611,      -4.300255717
          0,           0,        3217,      -8.997883705,      -7.763176322,       -8.39683514,      -7.654941962,       -9.60191974,      -4.300110823
          0,           0,        3218,      -8.997577881,      -7.763548189,       -8.39809519,      -7.654530953,      -9.602143786,      -4.299963681
          0,           0,        3219,       -8.99727509,       -7.76392247,      -8.399353808,      -7.654121949,      -9.602369767,      -4.299814262
          0,           0,        3220,      -8.996977077,      -7.764298975,      -8.400607923,      -7.653716982,      -9.602597698,      -4.299662535
          0,           0,        3221,      -8.996684095,      -7.764677401,      -8.401854998,      -7.653316139,      -9.602827598,      -4.299508475
          0,           0,        3222,      -8.996394818,      -7.765057325,       -8.40309306,      -7.652917462,       -9.60305948,      -4.299352049
          0,           0,        3223,      -8.996106556,      -7.765438207,      -8.404320722,      -7.652517051,      -9.603293359,      -4.299193221
          0,           0,        3224,      -8.995815893,      -7.765819729,      -8.405537083,      -7.652110909,      -9.603529248,      -4.299031949
          0,           0,        3225,       -8.99551959,      -7.766201114,      -8.406741009,      -7.651694162,      -9.603767159,      -4.298868191
          0,           0,        3226,      -8.995214289,      -7.766581721,      -8.407932302,       -7.65126211,      -9.604007107,      -4.298701898
          0,           0,        3227,      -8.994897503,       -7.76696113,      -8.409111022,      -7.650811742,      -9.604249101,      -4.298533035
          0,           0,        3228,      -8.994566777,      -7.767338941,      -8.410277258,      -7.650339921,      -9.604493151,      -4.298361565
          0,           0,        3229,      -8.994220397,      -7.767714864,      -8.411430727,      -7.649844458,      -9.604739269,      -4.298187452
          0,           0,        3230,      -8.993858726,      -7.768088759,      -8.412570757,       -7.64932594,      -9.604987465,      -4.298010662
          0,           0,        3231,       -8.99347945,      -7.768460445,      -8.413696848,      -7.648781593,      -9.605237752,      -4.297831176
          0,           0,        3232,      -8.993083491,       -7.76882992,      -8.414806608,      -7.648212662,      -9.605490143,      -4.297648981
          0,           0,        3233,      -8.992672348,      -7.769197155,       -8.41589785,      -7.647621086,      -9.605744645,      -4.297464071
          0,           0,        3234,      -8.992247009,      -7.769562135,      -8.416967966,      -7.647007909,      -9.606001271,      -4.297276445
          0,           0,        3235,      -8.991808775,      -7.769924691,        -8.4180139,      -7.646374775,      -9.606260031,        -4.2970861
          0,           0,        3236,      -8.991358571,      -7.770284634,       -8.41903221,      -7.645722774,      -9.606520938,      -4.296893039
          0,           0,        3237,      -8.990897034,      -7.770641666,      -8.420018891,      -7.645051992,      -9.606784008,      -4.296697267
          0,           0,        3238,      -8.990424313,        -7.7709954,      -8.420969607,       -7.64436216,      -9.607049253,      -4.296498786
          0,           0,        3239,      -8.989940219,      -7.771345379,       -8.42187992,       -7.64365264,      -9.607316688,      -4.296297593
          0,           0,        3240,      -8.989444136,      -7.771691088,      -8.422745382,      -7.642922298,       -9.60758633,      -4.296093689
          0,           0,        3241,      -8.988934819,      -7.772031966,      -8.423561547,      -7.642169179,      -9.607858194,      -4.295887062
          0,           0,        3242,      -8.988410477,      -7.772367403,       -8.42432439,      -7.641390565,      -9.608132296,      -4.295677678
          0,           0,        3243,      -8.987870233,      -7.772696748,      -8.425030019,       -7.64058637,      -9.608408646,      -4.295465481
          0,           0,        3244,      -8.987309748,      -7.773019362,      -8.425674068,      -7.639749133,       -9.60868726,      -4.295250403
          0,           0,        3245,      -8.986728065,      -7.773334771,      -8.426253825,       -7.63887882,      -9.608968166,      -4.295032366
          0,           0,        3246,      -8.986122798,      -7.773642783,      -8.426767978,      -7.637972858,      -9.609251386,       -4.29481131
          0,           0,        3247,      -8.985490608,      -7.773942701,      -8.427214319,      -7.637026899,      -9.609536941,      -4.294587124
          0,           0,        3248,      -8.984829489,      -7.774234131,      -8.427591284,      -7.636039186,      -9.609824845,      -4.294359713
          0,           0,        3249,      -8.984138526,      -7.774516693,      -8.427898682,      -7.635008964,      -9.610115119,      -4.294129007
          0,           0,        3250,      -8.983416385,      -7.774790146,      -8.428136923,      -7.633935478,      -9.610407783,      -4.293894963
          0,           0,        3251,      -8.982661945,      -7.775053927,       -8.42830719,      -7.632817794,      -9.610702859,      -4.293657559
          0,           0,        3252,      -8.981882726,      -7.775311883,      -8.428410117,      -7.631669036,      -9.611000367,      -4.293416794
          0,           0,        3253,      -8.981063392,      -7.775558948,      -8.428445291,      -7.630465149,      -9.611300319,      -4.293172682
          0,           0,        3254,      -8.980208737,      -7.775795164,      -8.428414579,      -7.629215058,      -9.611602729,      -4.292925252
          0,           0,        3255,      -8.979319953,      -7.776020668,      -8.428318657,      -7.627921836,      -9.611907614,      -4.292674544
          0,           0,        3256,      -8.978396345,       -7.77623526,      -8.428156741,      -7.626585019,       -9.61221499,      -4.292420599
          0,           0,        3257,      -8.977437591,      -7.776438644,      -8.427927073,      -7.625204776,      -9.612524867,      -4.292163434
          0,           0,        3258,      -8.976444833,       -7.77663087,      -8.427625286,      -7.623782767,      -9.612837258,      -4.291903053
          0,           0,        3259,      -8.975421126,      -7.776811802,      -8.427248205,      -7.622323912,      -9.613152188,      -4.291639433
          0,           0,        3260,      -8.974367503,      -7.776981134,      -8.426792473,      -7.620829989,      -9.613469678,       -4.29137253
          0,           0,        3261,      -8.973285568,      -7.777138627,      -8.426253486,      -7.619303301,      -9.613789749,      -4.291102308
          0,           0,        3262,      -8.972177943,      -7.777284113,        -8.4256262,      -7.617747345,      -9.614112423,      -4.290828725
          0,           0,        3263,       -8.97104792,      -7.777417448,      -8.424905996,       -7.61616636,      -9.614437726,      -4.290551739
          0,           0,        3264,      -8.969899142,      -7.777538497,      -8.424089069,      -7.614564887,      -9.614765686,      -4.290271313
          0,           0,        3265,       -8.96873546,      -7.777647134,      -8.423172562,      -7.612947604,      -9.615096334,      -4.289987449
          0,           0,        3266,      -8.967560958,      -7.777743256,      -8.422154804,      -7.611319379,      -9.615429704,      -4.289700202
          0,           0,        3267,      -8.966380007,      -7.777826787,      -8.421035468,      -7.609685369,      -9.615765825,      -4.289409654
          0,           0,        3268,      -8.965196343,      -7.777897624,      -8.419815792,      -7.608049893,      -9.616104735,       -4.28911589
          0,           0,        3269,      -8.964013591,      -7.777955551,      -8.418498067,      -7.606416658,      -9.616446472,      -4.288819075
          0,           0,        3270,      -8.962833905,      -7.778000265,      -8.417085431,      -7.604786794,      -9.616791078,      -4.288519378
          0,           0,        3271,       -8.96166604,      -7.778033263,      -8.415585126,      -7.603176015,      -9.617138581,       -4.28821696
          0,           0,        3272,      -8.960508411,      -7.778053211,      -8.414004075,      -7.601578263,      -9.617489017,      -4.287912007
          0,           0,        3273,      -8.959359533,      -7.778059647,      -8.412349672,      -7.599989402,      -9.617842417,      -4.287604711
          0,           0,        3274,      -8.958220918,      -7.778052564,      -8.410628643,       -7.59841092,      -9.618198818,      -4.287295228
          0,           0,        3275,      -8.957102257,      -7.778032524,      -8.408848765,      -7.596857492,      -9.618558256,      -4.286983708
          0,           0,        3276,      -8.956001262,       -7.77799927,      -8.407021105,      -7.595324986,      -9.618920764,      -4.286670305
          0,           0,        3277,      -8.954916178,      -7.777952746,      -8.405154076,      -7.593810225,      -9.619286379,      -4.286355174
          0,           0,        3278,      -8.953847792,      -7.777894117,      -8.403255178,      -7.592314507,      -9.619655138,      -4.286038429
          0,           0,        3279,      -8.952796644,      -7.777822303,      -8.401333254,      -7.590836778,      -9.620027085,      -4.285720186
          0,           0,        3280,      -8.951764232,      -7.777737639,      -8.399395499,      -7.589378933,      -9.620402261,      -4.285400553
          0,           0,        3281,       -8.95075041,      -7.777640518,      -8.397449274,      -7.587938161,      -9.620780688,      -4.285079642
          0,           0,        3282,      -8.949757081,      -7.777531552,       -8.39550189,      -7.586518707,      -9.621162393,      -4.284757564
          0,           0,        3283,      -8.948788096,      -7.777411554,      -8.393561615,      -7.585126629,      -9.621547431,      -4.284434459
          0,           0,        3284,      -8.947845117,      -7.777281266,      -8.391635532,      -7.583762741,      -9.621935846,      -4.284110453
          0,           0,        3285,      -8.946927972,      -7.777141475,      -8.389730294,      -7.582425144,      -9.622327682,      -4.283785684
          0,           0,        3286,      -8.946039422,      -7.776993449,      -8.387852864,      -7.581116717,      -9.622722984,      -4.283460278
          0,           0,        3287,      -8.945181103,      -7.776838501,      -8.386010719,      -7.579840067,      -9.623121801,      -4.283134385
          0,           0,        3288,      -8.944353773,       -7.77667798,      -8.384211308,      -7.578596193,      -9.623524185,      -4.282808161
          0,           0,        3289,      -8.943557164,      -7.776513383,      -8.382462128,      -7.577384526,      -9.623930189,      -4.282481773
          0,           0,        3290,      -8.942790433,      -7.776346325,      -8.380770425,      -7.576204026,      -9.624339861,      -4.282155421
          0,           0,        3291,      -8.942053627,      -7.776178578,      -8.379143998,       -7.57505785,      -9.624753273,      -4.281829323
          0,           0,        3292,      -8.941341809,      -7.776011672,      -8.377589688,       -7.57393736,      -9.625170479,       -4.28150371
          0,           0,        3293,      -8.940650343,      -7.775847267,      -8.376113581,       -7.57283612,      -9.625591518,      -4.281178822
          0,           0,        3294,      -8.939975847,      -7.775687269,      -8.374721976,      -7.571751797,      -9.626016428,      -4.280854908
          0,           0,        3295,       -8.93931408,      -7.775533508,      -8.373420703,      -7.570680785,      -9.626445259,      -4.280532229
          0,           0,        3296,      -8.938659873,      -7.775387683,      -8.372214891,      -7.569617608,      -9.626878047,      -4.280211066
          0,           0,        3297,      -8.938007053,      -7.775251356,       -8.37110921,      -7.568555296,      -9.627314823,      -4.279891662
          0,           0,        3298,      -8.937348497,      -7.775125962,      -8.370107742,       -7.56748569,      -9.627755607,      -4.279574238
          0,           0,        3299,      -8.936679113,       -7.77501301,      -8.369213954,      -7.566403498,      -9.628200418,      -4.279259002
          0,           0,        3300,      -8.935993673,      -7.774913851,      -8.368431567,      -7.565302951,      -9.628649275,      -4.278946114
          0,           0,        3301,      -8.935281818,      -7.774829222,      -8.367763144,      -7.564169357,      -9.629102196,       -4.27863569
          0,           0,        3302,      -8.934547157,      -7.774761474,      -8.367214321,      -7.563011316,       -9.62955919,      -4.278327798
          0,           0,        3303,      -8.933787126,      -7.774711226,      -8.366789009,      -7.561826149,      -9.630020271,      -4.278022448
          0,           0,        3304,      -8.932995317,      -7.774679526,       -8.36649092,      -7.560605513,      -9.630485445,      -4.277719596
          0,           0,        3305,      -8.932168218,      -7.774667445,      -8.366323912,      -7.559345137,      -9.630954717,       -4.27741915
          0,           0,        3306,      -8.931305186,      -7.774675989,      -8.366292268,      -7.558044402,      -9.631428087,      -4.277120987
          0,           0,        3307,      -8.930405979,      -7.774706098,      -8.366399838,      -7.556703061,      -9.631905568,      -4.276824949
          0,           0,        3308,      -8.929468344,      -7.774758695,      -8.366649317,      -7.555318674,      -9.632387162,      -4.276530826
          0,           0,        3309,      -8.928493806,      -7.774834679,      -8.367044803,      -7.553893812,       -9.63287287,      -4.276238408
          0,           0,        3310,      -8.927484202,      -7.774934568,      -8.367588947,      -7.552431112,      -9.633362704,      -4.275947442
          0,           0,        3311,      -8.926440397,      -7.775059127,      -8.368282563,      -7.550931928,      -9.633856665,      -4.275657659
          0,           0,        3312,      -8.925364187,      -7.775209443,      -8.369125588,      -7.549399219,      -9.634354746,      -4.275368787
          0,           0,        3313,      -8.924258027,      -7.775386211,      -8.370117568,      -7.547836918,      -9.634856936,      -4.275080545
          0,           0,        3314,      -8.923124352,      -7.775590016,      -8.371256959,      -7.546248979,      -9.635363228,      -4.274792662
          0,           0,        3315,      -8.921965373,      -7.775821529,      -8.372540847,      -7.544639079,      -9.635873614,      -4.274504829
          0,           0,        3316,      -8.920783632,      -7.776081321,       -8.37396515,      -7.543011516,      -9.636388079,       -4.27421675
          0,           0,        3317,       -8.91958183,      -7.776368646,      -8.375525224,      -7.541370599,      -9.636906603,      -4.273928078
          0,           0,        3318,      -8.918360391,      -7.776683851,      -8.377215614,      -7.539717722,      -9.637429175,      -4.273638436
          0,           0,        3319,       -8.91712104,      -7.777026831,      -8.379029599,      -7.538056001,      -9.637955771,       -4.27334742
          0,           0,        3320,      -8.915865431,      -7.777397107,      -8.380959078,      -7.536388148,      -9.638486373,      -4.273054545
          0,           0,        3321,      -8.914595695,      -7.777794039,      -8.382994657,      -7.534716686,       -9.63902096,      -4.272759365
          0,           0,        3322,       -8.91331362,      -7.778216918,      -8.385126903,      -7.533044363,       -9.63955951,      -4.272461467
          0,           0,        3323,      -8.912017325,      -7.778664632,      -8.387344865,      -7.531369243,      -9.640101994,      -4.272160349
          0,           0,        3324,      -8.910708401,      -7.779135616,      -8.389635304,      -7.529692737,      -9.640648392,      -4.271855458
          0,           0,        3325,      -8.909388734,      -7.779628321,      -8.391984323,      -7.528016126,      -9.641198692,      -4.271546238
          0,           0,        3326,       -8.90806024,      -7.780140972,      -8.394376913,      -7.526340997,      -9.641752886,      -4.271232145
          0,           0,        3327,      -8.906724258,      -7.780671204,       -8.39679515,      -7.524668182,       -9.64231095,      -4.270912646
          0,           0,        3328,      -8.905381515,      -7.781216387,      -8.399218947,      -7.522996917,      -9.642872879,      -4.270587236
          0,           0,        3329,       -8.90403332,      -7.781773641,      -8.401626564,      -7.521326935,      -9.643438662,      -4.270255433
          0,           0,        3330,      -8.902681323,      -7.782339854,      -8.403994478,      -7.519658663,      -9.644008298,      -4.269916797
          0,           0,        3331,      -8.901322691,      -7.782909441,       -8.40630775,      -7.517987239,      -9.644602245,      -4.270579086
          0,           0,        3332,      -8.901184541,       -7.78364604,      -8.408672541,      -7.517819203,      -9.645172524,      -4.270267347
          0,           0,        3333,      -8.900244806,      -7.784285434,      -8.411055332,      -7.516626191,      -9.645767666,       -4.27090135
          0,           0,        3334,      -8.900190212,      -7.785052346,      -8.413325391,      -7.516526519,      -9.646359843,       -4.27157799
          0,           0,        3335,      -8.900515252,      -7.785880952,      -8.415642159,      -7.516877099,      -9.646949462,      -4.272233476
          0,           0,        3336,      -8.900927197,      -7.786734781,      -8.417909889,      -7.517312115,      -9.647536789,      -4.272873359
          0,           0,        3337,      -8.901369363,      -7.787603132,      -8.420028024,      -7.517771856,      -9.648101406,      -4.272489477
          0,           0,        3338,      -8.900631755,      -7.788311198,      -8.421775324,      -7.516772859,      -9.648692144,      -4.273079394
          0,           0,        3339,      -8.900757616,       -7.78911951,      -8.423147155,      -7.516872676,      -9.649280895,      -4.273726623
          0,           0,        3340,      -8.901268656,      -7.789959783,      -8.424421119,      -7.517435478,      -9.649867915,      -4.274360643
          0,           0,        3341,       -8.90184411,      -7.790792386,      -8.425536977,       -7.51804723,      -9.650453337,      -4.274983371
          0,           0,        3342,      -8.902430198,      -7.791610684,      -8.426415421,      -7.518653273,      -9.651037283,      -4.275599364
          0,           0,        3343,      -8.903048468,      -7.792414273,      -8.427037258,      -7.519289871,      -9.651619891,      -4.276211631
          0,           0,        3344,      -8.903702078,       -7.79319948,      -8.427410555,       -7.51996342,      -9.652201277,      -4.276821788
          0,           0,        3345,      -8.904382795,      -7.793962586,      -8.427534128,      -7.520662085,       -9.65276064,       -4.27641185
          0,           0,        3346,      -8.903889886,      -7.794528037,      -8.427218869,      -7.519910496,      -9.653347021,      -4.276985914
          0,           0,        3347,      -8.904232491,      -7.795163345,      -8.426536134,      -7.520211751,      -9.653932002,      -4.277622295
          0,           0,        3348,      -8.904930773,      -7.795803567,       -8.42578894,       -7.52093043,      -9.654515748,      -4.278251376
          0,           0,        3349,      -8.905682782,      -7.796417889,      -8.424948834,      -7.521683516,      -9.655098289,      -4.278874738
          0,           0,        3350,      -8.906452345,      -7.797007324,      -8.423970119,       -7.52244076,      -9.655679677,      -4.279496833
          0,           0,        3351,      -8.907256104,      -7.797575312,      -8.422859575,      -7.523230902,      -9.656259993,      -4.280120674
          0,           0,        3352,      -8.908060692,       -7.79809131,      -8.421730934,      -7.524001608,      -9.656839277,      -4.280747731
          0,           0,        3353,      -8.908845982,      -7.798589029,      -8.420404225,      -7.524740951,      -9.657417575,      -4.281378997
          0,           0,        3354,      -8.909706095,      -7.799080487,      -8.418993471,      -7.525575465,      -9.657994959,      -4.282015064
          0,           0,        3355,      -8.910616161,       -7.79956162,      -8.417557838,      -7.526467899,      -9.658571472,      -4.282656389
          0,           0,        3356,      -8.911536944,      -7.800030932,      -8.416104182,      -7.527367159,      -9.659147146,      -4.283303361
          0,           0,        3357,      -8.912464097,      -7.800491308,      -8.414642865,      -7.528270786,      -9.659722019,       -4.28395629
          0,           0,        3358,      -8.913336944,      -7.800945936,      -8.413191363,      -7.529112865,      -9.660296105,      -4.284615446
          0,           0,        3359,      -8.914256967,      -7.801396682,      -8.411762027,      -7.530003046,      -9.660869393,      -4.285281023
          0,           0,        3360,      -8.915204786,      -7.801846531,       -8.41039541,      -7.530923017,      -9.661441918,      -4.285953145
          0,           0,        3361,      -8.916129319,      -7.802297631,      -8.409100002,      -7.531810921,      -9.662013693,      -4.286631879
          0,           0,        3362,      -8.917047455,      -7.802754624,      -8.407881578,      -7.532693129,      -9.662584717,       -4.28731723
          0,           0,        3363,      -8.917955857,      -7.803219736,      -8.406763534,      -7.533567867,      -9.663154964,       -4.28800915
          0,           0,        3364,      -8.918840861,      -7.803695036,      -8.405760189,      -7.534417192,      -9.663724402,      -4.288707525
          0,           0,        3365,      -8.919694483,      -7.804182916,      -8.404882928,       -7.53523098,      -9.664292995,      -4.289412192
          0,           0,        3366,      -8.920517002,       -7.80468636,      -8.404144075,      -7.536011792,      -9.664860706,      -4.290122919
          0,           0,        3367,      -8.921307391,      -7.805207914,      -8.403556521,      -7.536759623,      -9.665427506,      -4.290839426
          0,           0,        3368,      -8.922068613,      -7.805750703,      -8.403127984,      -7.537477751,      -9.665993351,      -4.291561381
          0,           0,        3369,      -8.922797464,      -7.806316667,      -8.402870529,      -7.538162271,      -9.666558201,      -4.292288406
          0,           0,        3370,      -8.923491025,      -7.806905926,      -8.402805361,      -7.538813846,      -9.667122025,      -4.293020075
          0,           0,        3371,      -8.924153585,      -7.807521191,      -8.402936219,      -7.539436725,      -9.667684792,      -4.293755927
          0,           0,        3372,      -8.924788746,      -7.808164556,       -8.40327023,      -7.540034718,      -9.668246434,      -4.294495468
          0,           0,        3373,      -8.925399335,       -7.80883747,      -8.403814741,      -7.540611679,      -9.668806913,      -4.295238182
          0,           0,        3374,      -8.925990936,      -7.809541274,      -8.404576464,      -7.541175763,      -9.669366207,      -4.295983537
          0,           0,        3375,      -8.926566738,      -7.810276803,      -8.405559612,      -7.541730188,      -9.669924278,      -4.296730986
          0,           0,        3376,      -8.927130509,      -7.811044482,      -8.406766471,      -7.542278158,      -9.670481089,      -4.297479966
          0,           0,        3377,      -8.927689452,      -7.811844788,      -8.408197711,      -7.542828676,      -9.671036611,      -4.298229912
          0,           0,        3378,      -8.928249991,      -7.812677989,      -8.409851813,      -7.543389933,      -9.671590835,      -4.298980266
          0,           0,        3379,      -8.928816912,      -7.813543913,      -8.411724784,      -7.543967341,      -9.672143737,      -4.299730481
          0,           0,        3380,      -8.929394425,      -7.814442027,      -8.413810073,      -7.544565416,      -9.672695286,      -4.300480027
          0,           0,        3381,      -8.929987156,      -7.815371613,      -8.416098529,      -7.545189276,       -9.67324546,      -4.301228377
          0,           0,        3382,       -8.93059893,      -7.816331628,      -8.418578135,      -7.545843196,      -9.673794247,      -4.301975039
          0,           0,        3383,      -8.931232715,      -7.817320771,      -8.421234065,       -7.54653024,      -9.674341636,      -4.302719548
          0,           0,        3384,      -8.931890453,      -7.818337433,      -8.424049305,      -7.547250958,       -9.67488762,      -4.303461457
          0,           0,        3385,      -8.932574536,      -7.819379742,      -8.427003691,      -7.548008767,      -9.675432187,      -4.304200359
          0,           0,        3386,      -8.933285156,      -7.820445554,      -8.430074152,       -7.54880341,       -9.67597534,       -4.30493595
          0,           0,        3387,      -8.934022169,      -7.821532579,      -8.433235379,      -7.549634259,      -9.676517081,      -4.305667843
          0,           0,        3388,      -8.934784678,      -7.822638403,       -8.43646019,        -7.5504989,      -9.677057402,       -4.30639573
          0,           0,        3389,      -8.935571764,      -7.823760067,      -8.439720135,      -7.551395703,      -9.677596314,      -4.307119383
          0,           0,        3390,       -8.93638172,       -7.82489474,      -8.442985488,       -7.55232211,      -9.678133833,      -4.307838632
          0,           0,        3391,      -8.937212481,      -7.826039446,      -8.446226207,      -7.553274974,       -9.67866997,      -4.308553361
          0,           0,        3392,      -8.938062145,      -7.827191215,      -8.449411184,      -7.554251832,      -9.679204738,      -4.309263501
          0,           0,        3393,      -8.938930255,      -7.828347468,      -8.452510944,      -7.555254181,      -9.679738143,      -4.309969029
          0,           0,        3394,      -8.939812264,      -7.829504175,      -8.455499472,      -7.556270689,      -9.680270198,      -4.310669989
          0,           0,        3395,      -8.940705866,       -7.83065849,      -8.458346922,      -7.557300057,      -9.680800938,      -4.311366474
          0,           0,        3396,      -8.941610123,       -7.83180773,      -8.461030134,      -7.558341901,      -9.681330377,      -4.312058631
          0,           0,        3397,      -8.942573713,      -7.832955135,      -8.463529646,      -7.559476222,      -9.681858552,      -4.312746662
          0,           0,        3398,      -8.943498862,      -7.834084695,      -8.465853194,      -7.560543196,       -9.68238545,      -4.313430809
          0,           0,        3399,       -8.94441421,      -7.835200187,      -8.467938466,      -7.561590663,      -9.682911105,      -4.314111366
          0,           0,        3400,       -8.94534856,      -7.836300906,       -8.46979113,      -7.562660355,      -9.683435547,      -4.314788667
          0,           0,        3401,      -8.946301806,      -7.837383965,      -8.471418467,      -7.563750417,      -9.683958804,      -4.315463074
          0,           0,        3402,      -8.947267073,      -7.838446603,      -8.472818005,      -7.564849464,      -9.684480895,      -4.316134978
          0,           0,        3403,      -8.948241373,      -7.839487044,      -8.473987485,      -7.565954243,      -9.685001841,        -4.3168048
          0,           0,        3404,      -8.949227908,      -7.840503874,      -8.474930816,       -7.56706927,      -9.685521664,      -4.317472959
          0,           0,        3405,      -8.950228102,      -7.841495755,      -8.475656138,      -7.568196514,      -9.686040386,      -4.318139949
          0,           0,        3406,      -8.951241751,      -7.842461506,      -8.476173345,      -7.569335679,      -9.686558032,      -4.318806236
          0,           0,        3407,      -8.952268969,      -7.843400196,      -8.476493722,       -7.57048682,      -9.687074619,      -4.319472268
          0,           0,        3408,      -8.953309763,      -7.844311306,      -8.476629029,       -7.57164979,      -9.687590171,      -4.320138486
          0,           0,        3409,      -8.954364212,      -7.845194147,      -8.476592038,      -7.572824755,      -9.688104705,      -4.320805362
          0,           0,        3410,      -8.955430768,      -7.846048615,      -8.476396795,      -7.574009957,      -9.688618244,      -4.321473337
          0,           0,        3411,      -8.956507265,      -7.846874698,      -8.476056961,      -7.575202859,      -9.689130806,      -4.322142825
          0,           0,        3412,      -8.957590968,      -7.847672608,      -8.475586156,      -7.576400482,      -9.689642402,      -4.322814219
          0,           0,        3413,      -8.958678714,      -7.848442772,      -8.474997892,      -7.577599267,      -9.690153053,      -4.323487878
          0,           0,        3414,      -8.959766826,      -7.849185839,      -8.474305623,      -7.578795053,      -9.690662776,      -4.324164131
          0,           0,        3415,      -8.960858956,      -7.849897202,      -8.473531551,      -7.579993827,      -9.691171576,      -4.324843289
          0,           0,        3416,      -8.961944741,      -7.850568463,      -8.472693829,      -7.581181763,      -9.691679451,      -4.325525608
          0,           0,        3417,      -8.962985146,      -7.851219025,      -8.471767043,      -7.582308949,      -9.692186433,      -4.326211305
          0,           0,        3418,      -8.964009851,      -7.851850608,      -8.470780211,      -7.583414572,      -9.692692515,      -4.326900568
          0,           0,        3419,      -8.965017407,      -7.852464595,      -8.469764498,      -7.584497935,      -9.693197711,      -4.327593568
          0,           0,        3420,      -8.966004311,      -7.853062584,      -8.468733406,      -7.585555625,      -9.693702082,      -4.328290348
          0,           0,        3421,      -8.966954435,      -7.853645513,      -8.467701649,      -7.586569205,      -9.694205586,      -4.328990958
          0,           0,        3422,       -8.96786522,      -7.854215162,      -8.466679754,      -7.587535487,      -9.694708209,      -4.329695442
          0,           0,        3423,        -8.9687386,      -7.854773673,      -8.465686354,      -7.588458002,      -9.695209988,      -4.330403798
