"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       
       1123,           0,          63,      -8.002033055,      -7.291713892,      -7.487113097,      -9.074700168,       -3.80699141,     0.02270984931,       1.270897122
       1124,           0,          83,      -8.002564063,      -7.426271568,      -7.550915383,      -9.242859292,       -3.75005087,     0.02304408797,       1.270389562
       1125,           0,          97,      -8.003404675,      -7.547019976,      -7.639646696,      -9.348958381,      -3.839662534,     0.02325671503,       1.270687594
       1126,           0,          54,      -8.004234383,      -7.224407414,      -7.442990368,      -8.966858451,      -4.017097577,     0.02318146251,       1.270515827
       1127,           0,          59,      -8.005196111,      -7.254973435,      -7.463493409,       -9.03736026,       -3.78694118,     0.02291120196,       1.271172059
       1128,           0,          80,      -8.002395542,      -7.391792121,       -7.58003524,      -9.213667738,      -3.769472086,      0.0228106811,       1.271749967
       1129,           0,          61,      -8.004282268,       -7.24280805,      -7.478197254,      -9.048452952,       -3.93843675,     0.02269290623,       1.271536994
       1130,           0,          61,      -8.003892085,      -7.273324573,      -7.478204465,      -9.056440598,      -3.716434114,     0.02275406615,       1.271430637
       1131,           0,          83,      -8.002341311,      -7.437452901,      -7.561189486,      -9.231695593,      -3.752417643,     0.02312018666,       1.271069918
       1132,           0,          93,      -8.002567485,      -7.529022736,      -7.644341629,      -9.304563194,      -3.845928714,     0.02330213061,       1.271422915
       1133,           0,          52,      -8.001110257,      -7.208256649,      -7.410862366,      -8.941873086,      -4.003161499,     0.02325414382,       1.271295059
       1134,           0,          57,      -8.003095446,      -7.237171675,      -7.455642913,      -9.009707528,      -3.840977247,      0.0229730913,       1.271827569
       1135,           0,          77,      -8.000373215,      -7.377095021,      -7.558564356,      -9.175960459,      -3.815245736,     0.02284724476,       1.272269833
       1136,           0,          61,      -8.000612223,      -7.238883135,      -7.473099621,      -9.036040549,      -3.944717357,     0.02273804738,       1.272129753
       1137,           0,          59,      -8.003154473,      -7.248328399,      -7.472021644,      -9.027685163,      -3.705146489,      0.0227870434,       1.272099371
       1138,           0,          77,      -8.002448015,      -7.403342606,      -7.538273593,      -9.171953543,      -3.755128923,     0.02309893064,       1.271705478
       1139,           0,          96,      -8.000486348,      -7.533094383,      -7.635158126,      -9.313417348,      -3.830693025,     0.02336611744,       1.272075527
       1140,           0,          54,      -8.000088764,      -7.223634819,      -7.426767248,      -8.946992944,      -3.982096282,     0.02331935077,       1.271933327
       1141,           0,          55,      -8.002117155,      -7.221375386,       -7.43941175,      -8.979731829,      -3.825805733,     0.02308801629,       1.272534953
       1142,           0,          75,      -8.005448158,      -7.362757525,      -7.550397948,      -9.148027246,      -3.855379524,     0.02293600035,       1.273007006
       1143,           0,          64,      -8.006437209,      -7.263965667,      -7.489860308,      -9.053722619,      -3.908346001,     0.02278972719,       1.272748893
       1144,           0,          59,      -8.000120163,      -7.243077465,      -7.474102699,      -9.018969776,      -3.725589891,     0.02280512745,       1.272743414
       1145,           0,          68,      -8.000535848,      -7.332265721,      -7.500305353,      -9.092921454,      -3.758518949,      0.0230370239,       1.272478761
       1146,           0,         102,      -8.002808769,      -7.534661778,      -7.626851413,       -9.35402023,      -3.900808611,      0.0234414425,       1.272657413
       1147,           0,          59,      -8.004457277,      -7.263778926,      -7.498266945,      -8.982077205,      -3.929730029,     0.02335893465,       1.272552198
       1148,           0,          54,      -8.004120392,      -7.216576704,      -7.438524513,      -8.963258462,      -3.775791062,     0.02319230207,       1.273263515
       1149,           0,          73,      -8.006668529,      -7.339194288,      -7.544540986,      -9.131085847,      -3.840201995,     0.02301440495,       1.273735129
       1150,           0,          68,      -8.002815253,      -7.296012438,      -7.517975738,      -9.089529532,      -3.832289014,     0.02285209478,       1.273465678
       1151,           0,          62,      -8.002798126,      -7.269182903,      -7.483255462,      -9.042829702,      -3.832731122,     0.02284283631,       1.273406867
       1152,           0,          74,      -8.001458913,        -7.3826078,      -7.520881765,      -9.144300531,       -3.77207045,     0.02311212786,       1.273040288
       1153,           0,         104,       -8.00177693,      -7.549464429,       -7.62815648,      -9.366861444,      -3.919348019,      0.0234976161,       1.273245766
       1154,           0,          58,      -8.003122108,      -7.250135164,      -7.497173527,       -8.97491191,      -3.984280648,     0.02339873379,       1.273162712
       1155,           0,          56,      -8.006802873,      -7.232076042,      -7.456090986,      -8.984136469,      -3.782019334,     0.02319742917,       1.273924683
       1156,           0,          77,      -8.003950747,      -7.357224411,      -7.553172121,      -9.168747454,      -3.817473571,     0.02303787201,       1.274484505
       1157,           0,          67,      -8.001273471,      -7.287621676,      -7.518305123,      -9.086312182,      -3.842875543,     0.02289692848,       1.274224578
       1158,           0,          64,      -8.002966476,      -7.293798805,      -7.487048215,      -9.068924346,      -3.842902259,     0.02292281274,       1.274139814
       1159,           0,          83,      -8.001323829,      -7.424853485,      -7.546352252,      -9.228185438,      -3.755614717,     0.02328540831,       1.273779358
       1160,           0,         100,      -8.000875991,      -7.560811684,      -7.634177559,      -9.357615604,      -3.866545944,     0.02355080806,       1.274152002
       1161,           0,          55,      -8.001740759,      -7.228620131,      -7.464785911,      -8.961842343,      -4.011188752,     0.02345530062,       1.273976244
       1162,           0,          60,      -8.006230034,      -7.262539656,      -7.470661475,      -9.037018351,      -3.780637146,     0.02315949408,       1.274640133
       1163,           0,          82,        -8.0043199,      -7.394187515,      -7.585360242,       -9.23268406,      -3.771923723,     0.02303730512,       1.275220546
       1164,           0,          61,      -8.005052826,      -7.232411431,      -7.474257929,      -9.046772603,      -3.918456609,     0.02291964839,       1.274970449
       1165,           0,          63,      -8.001831117,      -7.287127545,      -7.477229197,      -9.076872826,      -3.738534407,     0.02301687935,       1.274896813
       1166,           0,          90,      -8.000564962,       -7.46526405,      -7.578270487,       -9.30577409,      -3.865351292,     0.02345452384,       1.274699324
       1167,           0,          89,      -8.000525151,      -7.511912212,      -7.644517198,      -9.290816247,      -3.878248922,     0.02354340231,         1.2749887
       1168,           0,          52,      -8.003122548,      -7.203135441,      -7.422433067,      -8.946701773,      -3.955116565,      0.0235045806,       1.274935176
       1169,           0,          60,      -8.008496784,      -7.251327944,      -7.469441539,       -9.04497183,      -3.792849275,     0.02320129872,       1.275475588
       1170,           0,          80,      -8.002268479,      -7.391320691,      -7.576062252,       -9.22574066,       -3.75919756,     0.02307527977,       1.275860483
       1171,           0,          60,      -8.005741068,      -7.225280098,      -7.468681129,      -9.041417264,       -3.95017705,     0.02297062468,       1.275665623
       1172,           0,          61,      -8.001037865,      -7.264413975,      -7.468848132,      -9.060554306,      -3.712605512,     0.02304749526,       1.275579431
       1173,           0,          89,      -8.000984695,      -7.465143826,      -7.577537412,      -9.295171526,      -3.859075996,     0.02349636996,       1.275433789
       1174,           0,          87,      -8.001029829,      -7.497115091,      -7.645539594,      -9.271152945,      -3.864617434,     0.02360836777,       1.275824713
       1175,           0,          52,      -8.005104392,       -7.20114197,      -7.420943768,      -8.944838702,      -3.918557421,     0.02358079626,       1.275838248
       1176,           0,          58,      -8.003214618,      -7.231611798,      -7.466402401,      -9.023597188,      -3.818866347,     0.02329798036,       1.276353365
       1177,           0,          78,       -8.00266787,      -7.378804255,      -7.557010133,      -9.206855193,      -3.785513506,      0.0231220823,       1.276583663
       1178,           0,          60,      -8.003626495,      -7.220561266,      -7.465152964,      -9.038988467,      -3.947665391,     0.02300365021,        1.27640016
       1179,           0,          59,      -8.001369411,      -7.241676213,      -7.463679115,      -9.041079912,      -3.703350973,     0.02307410446,       1.276397754
       1180,           0,          84,      -8.000752871,      -7.442773542,      -7.560375584,      -9.257470943,      -3.768653579,     0.02350244073,       1.276215419
       1181,           0,          94,      -8.000959127,       -7.53262132,      -7.635765728,      -9.340149504,      -3.849439931,     0.02369998183,       1.276692184
       1182,           0,          53,      -8.000459843,      -7.206745258,      -7.419043363,      -8.954910963,      -4.019549269,     0.02365960518,       1.276560015
       1183,           0,          58,       -8.00782372,      -7.234902675,      -7.456798421,      -9.029791791,      -3.813756753,     0.02336075714,       1.277090111
       1184,           0,          78,      -8.004717823,      -7.375255871,      -7.556077555,       -9.21612445,      -3.802455039,     0.02319282904,       1.277489776
       1185,           0,          61,      -8.006428256,      -7.224650823,      -7.469385127,      -9.059715885,      -3.946674815,     0.02306014016,       1.277213856
       1186,           0,          61,      -8.001786118,      -7.260034224,      -7.474132874,      -9.070950026,      -3.724268292,      0.0231305291,       1.277197981
       1187,           0,          82,       -8.00254157,      -7.435491817,      -7.553975708,      -9.251274162,      -3.747414107,     0.02352007105,       1.276999705
       1188,           0,          96,      -8.000571933,      -7.537264886,      -7.630240277,      -9.365527328,      -3.845289519,      0.0237495026,       1.277437297
       1189,           0,          54,      -8.004295803,      -7.220878254,       -7.43420384,      -8.973289392,      -4.015750862,     0.02370057202,       1.277301548
       1190,           0,          57,      -8.002475983,      -7.232007916,      -7.447658607,      -9.027076007,      -3.808153122,       0.023422497,       1.277856691
       1191,           0,          78,      -8.004425474,      -7.373274577,      -7.556760753,      -9.221697231,      -3.805158874,     0.02326528751,       1.278338553
       1192,           0,          61,      -8.000874327,      -7.223124472,      -7.466500585,      -9.066030983,      -3.940533061,     0.02311856014,       1.278068035
       1193,           0,          61,       -8.00043067,      -7.261493852,      -7.473972494,      -9.076416739,      -3.727734909,     0.02316139332,       1.278030221
       1194,           0,          79,      -8.001281826,       -7.41860377,       -7.54289182,       -9.22885939,      -3.728302147,     0.02353074197,       1.277833036
       1195,           0,         102,      -8.002054849,      -7.555964488,      -7.628415827,      -9.417567691,      -3.891582012,     0.02384342674,       1.278235429
       1196,           0,          56,      -8.003979983,      -7.239462529,      -7.478119905,      -8.992726821,      -4.007596348,     0.02375142853,       1.278092392
       1197,           0,          58,      -8.006655276,      -7.248900218,        -7.4623574,      -9.039436861,      -3.787145408,     0.02346288304,       1.278653299
       1198,           0,          79,      -8.005066754,      -7.370755572,      -7.560454749,      -9.236584996,      -3.781318103,      0.0232943687,       1.279127818
       1199,           0,          63,      -8.005270456,      -7.242579752,       -7.48256249,      -9.092411045,      -3.906371647,     0.02315816348,       1.278860153
       1200,           0,          64,      -8.002642443,      -7.292750627,      -7.480628604,      -9.111598527,      -3.787568727,     0.02323190784,       1.278809566
       1201,           0,          86,      -8.002573725,      -7.445986791,      -7.555519053,      -9.299123865,      -3.830370174,     0.02365281018,         1.2786634
       1202,           0,          96,      -8.000118727,      -7.544258128,      -7.629801155,      -9.378088415,      -3.852322106,     0.02386342995,       1.279099897
       1203,           0,          54,       -8.00231005,      -7.226669704,       -7.44143084,      -8.985162618,      -4.022330405,     0.02380133877,       1.278940482
       1204,           0,          60,      -8.007843136,      -7.261387275,       -7.46430981,       -9.06887957,      -3.777967795,     0.02348014971,       1.279506764
       1205,           0,          81,      -8.003217407,      -7.388524591,      -7.572624119,      -9.265300784,      -3.767107513,     0.02333521045,       1.279995323
       1206,           0,          60,      -8.001601786,      -7.218240674,       -7.46233882,       -9.07217447,      -3.927640441,     0.02320035823,       1.279690626
       1207,           0,          64,      -8.001896726,      -7.297269346,      -7.479598113,      -9.120322061,      -3.746638883,     0.02329383416,       1.279622198
       1208,           0,          90,      -8.000527344,      -7.467339992,      -7.572595263,      -9.334988555,        -3.8719071,       0.023766687,        1.27960472
       1209,           0,          92,      -8.000545119,      -7.530149056,      -7.637178404,      -9.348744564,      -3.876455925,     0.02390259589,       1.280015163
       1210,           0,          53,      -8.005123494,      -7.219594664,      -7.428434618,      -8.981444056,      -4.012570259,     0.02385217866,       1.279887049
       1211,           0,          60,      -8.003739805,      -7.255653533,      -7.463725145,      -9.071560919,      -3.779355886,     0.02351197392,        1.28037157
       1212,           0,          81,      -8.002480424,      -7.390661225,      -7.572303635,      -9.265531517,      -3.766855698,     0.02336057766,       1.280778567
       1213,           0,          59,      -8.004043079,      -7.208454846,      -7.455616891,      -9.059783999,      -3.926770829,     0.02324229052,       1.280512184
       1214,           0,          64,      -8.001327805,      -7.293970972,      -7.477585056,      -9.117773377,      -3.738203057,     0.02336009748,       1.280456245
       1215,           0,          95,      -8.000365172,      -7.483842633,      -7.591928516,      -9.377278233,      -3.816887307,     0.02386553267,       1.280486306
       1216,           0,          86,      -8.000059764,      -7.497040353,      -7.643447682,      -9.295338552,      -3.866827679,     0.02391525574,         1.2808005
       1217,           0,          52,      -8.002367643,      -7.209373983,      -7.430635336,       -8.97305651,      -3.916187317,     0.02388613566,        1.28084536
       1218,           0,          61,      -8.006932766,      -7.255871611,      -7.476231986,      -9.082307972,      -3.772844383,     0.02356917183,       1.281331868
       1219,           0,          81,      -8.004663111,      -7.390998065,      -7.574229504,      -9.271843366,      -3.762662007,     0.02340446429,       1.281598995
       1220,           0,          59,      -8.005848772,      -7.211415478,      -7.454172777,      -9.063405321,      -3.930736833,     0.02329254066,        1.28134441
       1221,           0,          65,      -8.002193147,      -7.302019378,      -7.478267239,      -9.131555442,      -3.747790733,     0.02341929389,       1.281239274
       1222,           0,         101,      -8.001487898,      -7.494633201,       -7.60128533,      -9.429459247,      -3.888015278,     0.02395122419,       1.281256085
       1223,           0,          79,      -8.000129899,      -7.448186439,      -7.620613902,      -9.230615071,      -3.836799688,     0.02393973913,       1.281535435
       1224,           0,          52,      -8.000365328,      -7.210084928,      -7.449700049,      -8.978754652,      -3.875720987,     0.02390647717,        1.28187302
       1225,           0,          63,      -8.003467137,       -7.26506031,      -7.497304653,      -9.103465679,      -3.744649315,     0.02361596709,       1.282327164
       1226,           0,          80,      -8.000871706,      -7.381889162,      -7.570240844,      -9.266334064,       -3.75148985,     0.02343393196,       1.282410838
       1227,           0,          60,      -8.003000371,      -7.226841966,       -7.45508263,       -9.07522499,      -3.931116072,      0.0233385802,       1.282216298
       1228,           0,          71,      -8.000135595,      -7.354547999,      -7.506043154,      -9.188840768,      -3.816200269,     0.02354309582,        1.28198727
       1229,           0,         112,      -8.000957081,       -7.53701877,      -7.620195965,      -9.516426853,      -3.999988833,     0.02410255543,       1.282102256
       1230,           0,          66,      -8.001901184,      -7.326254587,      -7.516328483,      -9.099613737,      -3.863378969,     0.02396183972,       1.282133639
       1231,           0,          55,       -8.00569341,      -7.231805102,      -7.475892922,      -9.013896993,      -3.801609411,     0.02383642108,       1.282959511
       1232,           0,          73,      -8.001336953,      -7.314612872,      -7.523609241,      -9.197314984,       -3.83040656,     0.02359283029,        1.28331374
       1233,           0,          78,       -8.00191177,      -7.369850802,      -7.588014391,      -9.255156635,      -3.803370699,     0.02345379024,       1.283210067
       1234,           0,          66,      -8.000973037,      -7.302153854,      -7.480371332,      -9.142938249,      -3.842144088,     0.02344195151,       1.283023709
       1235,           0,          89,      -8.000567723,      -7.424878985,      -7.553401623,      -9.344671345,      -3.813713034,     0.02386980184,       1.282831166
       1236,           0,         105,      -8.002745121,      -7.581977886,      -7.633009154,      -9.460469328,      -3.916312289,     0.02417094737,       1.283268252
       1237,           0,          58,      -8.008360279,      -7.248769697,      -7.493861569,      -9.027044325,      -3.986069581,     0.02402146245,       1.283113535
       1238,           0,          65,      -8.002025552,       -7.30677576,      -7.489484673,      -9.126993321,      -3.864579874,     0.02368882635,       1.283851712
       1239,           0,          87,      -8.002346566,      -7.401615362,       -7.59252704,      -9.339963794,      -3.898414201,      0.0235274177,       1.284346892
       1240,           0,          61,      -8.006188228,      -7.227846982,      -7.455781029,      -9.093244748,      -3.849686065,     0.02342977767,       1.284083669
       1241,           0,          75,      -8.002645221,      -7.381940642,      -7.520323636,      -9.238493286,      -3.751553671,     0.02369554169,       1.283901704
       1242,           0,         116,      -8.000232361,      -7.552142218,       -7.62153258,      -9.546454465,      -4.027076315,     0.02419951235,       1.283796943
       1243,           0,          64,      -8.006103362,      -7.315409796,      -7.498090825,      -9.087063213,      -3.908157808,     0.02401052287,       1.283728797
       1244,           0,          56,       -8.00214166,      -7.243417351,      -7.477115365,      -9.028470716,      -3.796447223,     0.02386281008,       1.284560124
       1245,           0,          78,       -8.00424821,      -7.338359633,      -7.538494857,      -9.244060793,      -3.751450502,     0.02367227701,       1.285071443
       1246,           0,          75,      -8.001429506,      -7.351426789,       -7.57347099,      -9.223765263,      -3.818964617,      0.0235437593,       1.284960829
       1247,           0,          69,       -8.00164347,      -7.337915134,      -7.491776854,      -9.171207977,      -3.818580859,     0.02354968995,       1.284714817
       1248,           0,         102,      -8.000152547,      -7.469343336,      -7.557993461,      -9.427770481,      -3.910073099,     0.02406843542,       1.284574185
       1249,           0,          92,      -8.001187415,      -7.528520849,      -7.642244891,      -9.339991095,       -3.90108794,     0.02422089583,       1.285274229
       1250,           0,          56,      -8.004017726,      -7.242263577,      -7.461252096,      -9.004421695,      -3.958885065,     0.02412695675,       1.285082934
       1251,           0,          66,      -8.002268164,      -7.302455187,      -7.481258532,      -9.132195922,      -3.791637847,     0.02373037618,       1.285567079
       1252,           0,          87,      -8.004747421,      -7.420235786,      -7.595689429,      -9.325660678,      -3.891567712,     0.02358114193,       1.286062285
       1253,           0,          61,       -8.00506394,      -7.234180996,      -7.460235873,      -9.084157779,       -3.86737348,     0.02350269807,       1.285657953
       1254,           0,          80,      -8.005046096,      -7.394233095,      -7.521717017,      -9.267199607,      -3.752872855,     0.02389946288,       1.285662197
       1255,           0,         116,      -8.003241495,      -7.577948924,      -7.621660324,      -9.528620402,      -4.040726436,     0.02432367877,       1.285680672
       1256,           0,          59,      -8.005651414,       -7.25707452,       -7.46833729,      -9.030188777,      -4.021283582,     0.02413614211,       1.285576346
       1257,           0,          60,      -8.005015627,      -7.270415349,      -7.486800786,      -9.065654644,      -3.814908626,     0.02387185714,       1.286340988
       1258,           0,          85,      -8.004197948,      -7.363682729,      -7.580979947,      -9.305874262,      -3.821995232,     0.02372385256,       1.286958621
       1259,           0,          67,       -8.00414281,      -7.277787879,      -7.501216382,      -9.143659747,      -3.797549056,     0.02361516709,        1.28671258
       1260,           0,          73,       -8.00317923,      -7.369887837,      -7.502851313,      -9.211640576,      -3.780343332,     0.02373946561,       1.286503461
       1261,           0,         115,      -8.003053007,       -7.51504952,      -7.597107638,      -9.511952646,      -4.013316436,     0.02428043722,       1.286276232
       1262,           0,          73,       -8.00092815,      -7.405240836,      -7.556629903,      -9.161716543,      -3.818427758,     0.02418034232,       1.286546592
       1263,           0,          55,      -8.002159534,      -7.232427335,       -7.46858114,      -9.001085782,      -3.857793109,     0.02412721158,       1.287246624
       1264,           0,          70,      -8.000107105,      -7.296256838,      -7.501196969,       -9.16261268,       -3.78702186,     0.02385588615,       1.287638449
       1265,           0,          83,      -8.002381457,      -7.401037983,       -7.59747608,      -9.288761834,      -3.842231329,     0.02366859113,       1.287752857
       1266,           0,          65,      -8.000198716,      -7.288171869,      -7.472612171,      -9.122046728,       -3.82273312,     0.02361222639,       1.287361684
       1267,           0,          88,      -8.002312802,      -7.417322221,      -7.536458935,      -9.316831684,      -3.808867427,     0.02411193516,       1.287400657
       1268,           0,         113,      -8.001756951,      -7.600655362,      -7.616297794,      -9.487196731,      -4.012962993,      0.0244813877,        1.28763923
       1269,           0,          58,      -8.008524717,      -7.244195058,      -7.458596016,      -9.008495017,      -4.059727895,     0.02427662662,       1.287539277
       1270,           0,          68,      -8.006771329,      -7.335983693,      -7.489484022,      -9.136591001,      -3.995278511,     0.02387867795,       1.288315097
       1271,           0,          90,      -8.000556705,      -7.395470711,       -7.60308588,      -9.350591466,       -3.88319471,     0.02374006435,       1.288790179
       1272,           0,          62,      -8.003354097,      -7.238941763,      -7.440883859,      -9.089228986,      -3.805865528,     0.02367309651,       1.288586749
       1273,           0,          80,      -8.002861741,      -7.406276977,      -7.520163249,      -9.270814617,      -3.718229906,     0.02400863596,        1.28828758
       1274,           0,         117,      -8.004991086,      -7.561067608,      -7.617635624,      -9.536426001,      -4.043760267,     0.02444513677,       1.288202225
       1275,           0,          61,      -8.006051784,      -7.283830222,      -7.467157906,       -9.04326031,      -3.974085289,     0.02426948295,       1.288174791
       1276,           0,          60,      -8.009735882,      -7.277467837,      -7.485598666,      -9.057390346,      -3.833340221,     0.02409889997,       1.289206084
       1277,           0,          84,      -8.001269244,      -7.346447726,      -7.561915627,      -9.305512173,      -3.797895629,     0.02391860232,       1.289787775
       1278,           0,          71,      -8.002364478,      -7.314550077,      -7.535791656,      -9.191691018,      -3.791947836,     0.02374259039,       1.289442896
       1279,           0,          74,      -8.006163675,      -7.374266566,       -7.50354466,      -9.229617859,       -3.78012628,     0.02382431827,       1.289121803
       1280,           0,         119,      -8.001732882,       -7.51723001,      -7.589087237,      -9.570103591,      -4.046432165,     0.02449249458,       1.289070623
       1281,           0,          78,      -8.004383846,      -7.446801558,       -7.60219733,      -9.224044134,      -3.838862975,     0.02435232683,       1.289471751
       1282,           0,          57,      -8.000412967,      -7.245223492,      -7.454454053,      -9.025001884,      -3.887502987,     0.02425599682,       1.289935587
       1283,           0,          82,      -8.001164338,      -7.361183773,       -7.52490308,      -9.319961486,      -3.724372005,     0.02389140501,       1.290337859
       1284,           0,          82,      -8.002759224,      -7.403793272,      -7.623413467,      -9.319800009,      -3.866332542,     0.02376778484,       1.290344711
       1285,           0,          73,      -8.002018169,      -7.370948749,      -7.532240077,      -9.238531528,      -3.791843432,     0.02387587852,       1.289920758
       1286,           0,         119,      -8.002602871,       -7.53994035,      -7.594469352,      -9.594477241,      -4.050116786,     0.02456643701,       1.289941481
       1287,           0,          79,      -8.002088092,      -7.461791901,       -7.61704018,      -9.256221952,      -3.859566498,     0.02436681987,       1.290397805
       1288,           0,          57,      -8.000680162,      -7.245228132,      -7.452450369,      -9.041656712,      -3.886959173,     0.02424038183,       1.290760568
       1289,           0,          86,      -8.003371395,      -7.379153476,      -7.529755788,      -9.376302593,      -3.788612577,     0.02393977171,       1.291363516
       1290,           0,          79,      -8.005053126,      -7.388875337,      -7.614786629,       -9.30253339,      -3.812649579,     0.02384635548,        1.29124703
       1291,           0,          73,      -8.000767109,      -7.374891642,      -7.525543113,      -9.247775679,      -3.801044222,     0.02395204467,       1.290805472
       1292,           0,         118,      -8.002988423,      -7.544225502,      -7.599721432,      -9.581081622,      -4.051960747,     0.02457914812,       1.290803007
       1293,           0,          76,      -8.004215801,      -7.439067017,      -7.591032449,       -9.22484816,      -3.847472544,     0.02440416084,       1.291143215
       1294,           0,          57,      -8.008328994,      -7.251748045,      -7.459271102,      -9.042580283,      -3.885684848,     0.02429498653,       1.291705343
       1295,           0,          82,      -8.002829385,       -7.35761689,        -7.5360041,      -9.329387128,      -3.725807657,     0.02400234488,       1.292181963
       1296,           0,          80,      -8.004470393,      -7.391421634,      -7.611993999,      -9.308360206,       -3.85136084,     0.02389335997,       1.292265466
       1297,           0,          72,      -8.002680755,      -7.367115291,      -7.525065169,      -9.233425956,      -3.799175248,     0.02396261855,       1.291777746
       1298,           0,         118,      -8.000973073,      -7.533895871,       -7.59024003,      -9.581128625,      -4.057493174,     0.02463312736,       1.291767071
       1299,           0,          81,      -8.005690013,      -7.473243253,      -7.627072738,      -9.273536741,      -3.873748867,     0.02447314031,       1.292273948
       1300,           0,          57,      -8.003259508,      -7.246310648,      -7.446856323,       -9.03978797,      -3.895028021,     0.02436552452,       1.292523039
       1301,           0,          83,      -8.002171528,      -7.374161953,      -7.524215218,      -9.350663782,      -3.728372032,     0.02403294713,       1.293028787
       1302,           0,          80,      -8.000241451,      -7.390971879,      -7.610956296,      -9.317249298,      -3.838339894,     0.02392956836,       1.293099613
       1303,           0,          72,      -8.004944417,      -7.368487631,      -7.523583032,      -9.243542686,      -3.802219658,      0.0240075622,       1.292636138
       1304,           0,         116,      -8.001181863,      -7.532910285,      -7.587905792,      -9.574512435,       -4.02927043,     0.02467739054,       1.292755026
       1305,           0,          82,        -8.0020386,       -7.48161146,      -7.630915194,      -9.292451829,      -3.891582823,     0.02452927658,       1.293265197
       1306,           0,          57,      -8.009383419,      -7.247007839,      -7.447153015,      -9.046874666,      -3.900344544,     0.02442094967,       1.293444334
       1307,           0,          78,      -8.001773505,      -7.355277993,       -7.51958638,      -9.301591775,      -3.729980776,      0.0240861582,       1.293806196
       1308,           0,          82,      -8.005692361,      -7.401115744,      -7.607853015,      -9.337789364,       -3.88933708,     0.02401034804,       1.294181354
       1309,           0,          67,      -8.001109007,      -7.318228353,      -7.481993479,      -9.192722168,      -3.818752615,     0.02400471956,       1.293670012
       1310,           0,         103,      -8.000017825,       -7.49354159,      -7.558718685,      -9.474989626,      -3.919703415,     0.02463414246,       1.294015224
       1311,           0,          96,      -8.001907333,       -7.54543647,      -7.632983639,      -9.416947476,      -3.882006967,     0.02469777481,       1.294477947
       1312,           0,          58,      -8.005867134,       -7.25711548,      -7.493807967,      -9.052362166,      -3.908970525,     0.02457420403,       1.294222762
       1313,           0,          69,      -8.003530607,      -7.333579048,      -7.483561751,      -9.199163808,      -3.912479685,     0.02417681538,        1.29455768
       1314,           0,          85,      -8.001422646,      -7.406996835,      -7.586817345,      -9.353961352,      -3.919249449,     0.02409566146,       1.295278311
       1315,           0,          59,      -8.000278201,      -7.207276346,      -7.420175945,      -9.097375145,      -3.863060906,     0.02399590791,       1.294897248
       1316,           0,          79,      -8.000174555,      -7.399941335,      -7.515242304,      -9.289645834,      -3.750759142,      0.0243904889,       1.295047585
       1317,           0,         114,      -8.002358546,      -7.549564475,      -7.607953986,      -9.549807534,       -4.00474626,     0.02484462514,       1.295150298
       1318,           0,          60,      -8.004588762,      -7.267272517,      -7.468369006,      -9.059782385,      -3.997888897,     0.02467832466,       1.295022566
       1319,           0,          57,      -8.005120402,      -7.252346628,      -7.472997047,       -9.04739905,      -3.799542169,     0.02446443408,       1.295769658
       1320,           0,          78,       -8.00212373,       -7.33539388,      -7.539428764,       -9.25564084,      -3.752159597,     0.02426505225,       1.296224183
       1321,           0,          70,      -8.000305137,      -7.276725137,      -7.518677748,      -9.191524825,      -3.824132259,     0.02411787279,       1.295977182
       1322,           0,          69,      -8.000709667,      -7.321545802,      -7.464261471,      -9.187291759,      -3.821873215,     0.02416016195,       1.296006465
       1323,           0,          94,      -8.000796537,      -7.449645007,      -7.563025695,      -9.385570165,      -3.826369532,     0.02461744219,       1.295919516
       1324,           0,         102,      -8.002636027,      -7.556767808,      -7.627837121,      -9.434023273,      -3.912205734,      0.0249280519,       1.296588914
       1325,           0,          58,      -8.005439344,      -7.250968447,      -7.484145187,      -9.025672546,      -3.949206835,     0.02479854772,       1.296337155
       1326,           0,          63,      -8.006237395,      -7.288009364,      -7.481001416,      -9.106117864,      -3.824798824,     0.02443648341,       1.296939492
       1327,           0,          87,      -8.000557045,      -7.376029479,       -7.57466608,      -9.352949016,      -3.923765267,     0.02422384871,       1.297402431
       1328,           0,          63,       -8.00493292,      -7.219599423,      -7.459512819,      -9.121857935,      -3.817466164,     0.02410149251,        1.29699938
       1329,           0,          76,      -8.003563416,      -7.377484537,      -7.509094225,      -9.262807184,      -3.757264227,     0.02440335157,        1.29716541
       1330,           0,         120,      -8.001523263,      -7.529658612,      -7.600428515,      -9.585185177,      -4.065401943,      0.0250265817,       1.297376828
       1331,           0,          68,      -8.001183732,       -7.34727041,      -7.500750899,       -9.13835492,      -3.890172118,     0.02480356819,       1.297210872
       1332,           0,          58,      -8.005802494,      -7.252246418,      -7.469810489,      -9.053282955,      -3.873356853,      0.0246193082,       1.297920915
       1333,           0,          79,      -8.001041389,      -7.309831656,      -7.530105413,      -9.286105527,      -3.722606379,     0.02435815597,       1.298283234
       1334,           0,          80,      -8.004353202,      -7.364736311,      -7.593956465,      -9.314262894,      -3.857775044,     0.02423892193,       1.298340705
       1335,           0,          72,      -8.003312682,      -7.351901443,      -7.517815681,      -9.240300939,      -3.784819954,     0.02427940649,       1.297917087
