"Time_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  
         28,          29,               0.5,     0.01043334389,       0.659674435,                 0,                 0,                 0,     0.07260271097,     0.01043334389,       0.659674435,                 0,       63.22751764,     0.01105002789,               0.5,     0.01098708194,      0.6540343329,                 0,                 0,                 0,     0.07200325939,     0.01098708194,      0.6540343329,                 0,       59.57547798,     0.01105002789
         29,          26,               0.5,      0.0103121104,      0.6597031477,                 0,                 0,                 0,      0.0725287964,      0.0103121104,      0.6597031477,                 0,        63.9736312,     0.01105002789,               0.5,     0.01096208299,       0.654244289,                 0,                 0,                 0,     0.07202272372,     0.01096208299,       0.654244289,                 0,       59.73837255,     0.01105002789
         30,          26,               0.5,     0.01022769951,      0.6599523182,                 0,                 0,                 0,     0.07262019283,     0.01022769951,      0.6599523182,                 0,       64.52597848,     0.01105002789,               0.5,     0.01093585501,      0.6544481472,                 0,                 0,                 0,      0.0720440619,     0.01093585501,      0.6544481472,                 0,       59.90935847,     0.01105002789
         31,         302,               0.5,     0.01676795057,       1.226430922,                 0,                 0,                 0,      0.1748265535,     0.01676795057,       1.226430922,                 0,        73.1413727,      0.0140487025,               0.5,     0.01113696175,      0.6741716912,                 0,                 0,                 0,     0.07558828575,     0.01113696175,      0.6741716912,                 0,       60.36563483,     0.01115343046
         32,         277,               0.5,    -0.01969550881,      0.6347191792,                 0,                 0,                 0,     0.02442861449,    -0.01969550881,      0.6347191792,                 0,      -32.22659467,      0.0140487025,               0.5,     0.01010921274,      0.6728566074,                 0,                 0,                 0,     0.07388296337,     0.01010921274,      0.6728566074,                 0,       57.27922718,     0.01124993953
         33,         234,               0.5,    -0.01016264557,      0.7514428074,                 0,                 0,                 0,     0.05932134238,    -0.01016264557,      0.7514428074,                 0,      -73.94165254,     0.01554821402,               0.5,    0.009455281823,      0.6753916461,                 0,                 0,                 0,     0.07341323366,    0.009455281823,      0.6753916461,                 0,       53.04629557,     0.01138859355
         34,         198,               0.5,   -0.007589308372,       0.806024842,                 0,                 0,                 0,     0.07276185648,   -0.007589308372,       0.806024842,                 0,      -106.2053092,     0.01554821402,               0.5,    0.008922638379,      0.6794739335,                 0,                 0,                 0,     0.07339287813,    0.008922638379,      0.6794739335,                 0,       48.06968292,     0.01151858169
         35,         155,               0.5,   -0.008112716939,      0.8135685947,                 0,                 0,                 0,     0.07284359051,   -0.008112716939,      0.8135685947,                 0,      -100.2831235,     0.01554821402,               0.5,    0.008406415491,      0.6835374081,                 0,                 0,                 0,     0.07337623305,    0.008406415491,      0.6835374081,                 0,       43.57414334,     0.01164069176
         36,         146,               0.5,   -0.009399584055,      0.8170154055,                 0,                 0,                 0,     0.07215691712,   -0.009399584055,      0.8170154055,                 0,      -86.92037868,     0.01554821402,               0.5,    0.007882709622,      0.6874632315,                 0,                 0,                 0,     0.07334037082,    0.007882709622,      0.6874632315,                 0,       39.73606916,     0.01175561888
         37,         146,               0.5,     -0.0108647337,      0.8295475154,                 0,                 0,                 0,     0.07456584711,     -0.0108647337,      0.8295475154,                 0,         -76.35231,     0.01554821402,               0.5,    0.007347068384,      0.6915227825,                 0,                 0,                 0,     0.07337538442,    0.007347068384,      0.6915227825,                 0,       36.41925833,     0.01186397874
